  Title : 6-trpl-0,96uw-20s-n2
  Version : 1 975 M
  Revision : 12 bits ADC
  Date : 2019-05-22
  Time : 21:53:01
  Author : Unknown
  Company : Unknown
  Contents :
  
*BLOCK 1  ( Time[ns]  No_of_photons )
5.350270 ,  137
5.354342 ,  130
5.358413 ,  128
5.362485 ,  124
5.366557 ,  115
5.370629 ,  126
5.374700 ,  133
5.378772 ,  128
5.382844 ,  132
5.386916 ,  139
5.390987 ,  115
5.395059 ,  142
5.399131 ,  137
5.403203 ,  132
5.407274 ,  116
5.411346 ,  131
5.415418 ,  125
5.419489 ,  113
5.423561 ,  114
5.427633 ,  140
5.431705 ,  113
5.435776 ,  125
5.439848 ,  112
5.443920 ,  134
5.447992 ,  124
5.452063 ,  121
5.456135 ,  123
5.460207 ,  154
5.464279 ,  129
5.468350 ,  114
5.472422 ,  129
5.476494 ,   87
5.480566 ,  118
5.484637 ,  111
5.488709 ,  117
5.492781 ,  156
