  Title : 6-trpl-0,54uw-20s-n1
1.327388 ,   27
1.331460 ,   25
1.335532 ,   20
1.339603 ,   17
1.343675 ,   27
1.347747 ,   25
1.351819 ,   21
1.355890 ,   18
1.359962 ,   27
1.364034 ,   19
1.368106 ,   20
1.372177 ,   17
1.376249 ,   21
1.380321 ,   19
1.384393 ,   18
1.388464 ,   26
1.392536 ,   17
1.396608 ,   25
1.400679 ,   18
1.404751 ,   20
1.408823 ,   19
1.412895 ,   12
1.416966 ,   14
1.421038 ,   20
1.425110 ,   15
1.429182 ,   22
1.433253 ,   22
1.437325 ,   26
1.441397 ,   24
1.445469 ,   17
1.449540 ,   19
1.453612 ,   21
1.457684 ,   23
1.461756 ,   20
1.465827 ,   23
1.469899 ,   22
1.473971 ,   30
1.478043 ,   24
1.482114 ,   20
1.486186 ,   17
1.490258 ,   16
1.494330 ,   25
1.498401 ,   17
1.502473 ,   24
1.506545 ,   24
1.510617 ,   16
1.514688 ,   11
1.518760 ,   18
1.522832 ,   17
1.526903 ,   25
1.530975 ,   23
1.535047 ,   21
1.539119 ,   15
1.543190 ,   15
1.547262 ,   19
1.551334 ,   14
1.555406 ,   25
1.559477 ,   23
1.563549 ,   17
1.567621 ,   14
1.571693 ,   17
1.575764 ,   17
1.579836 ,   11
1.583908 ,   18
1.587980 ,   20
1.592051 ,   16
1.596123 ,   19
1.600195 ,   24
1.604267 ,   23
1.608338 ,   25
1.612410 ,   15
1.616482 ,   23
1.620554 ,   15
1.624625 ,    9
1.628697 ,   15
1.632769 ,   24
1.636841 ,   24
1.640912 ,   22
1.644984 ,   20
1.649056 ,   19
1.653128 ,   14
1.657199 ,   21
1.661271 ,   17
1.665343 ,   17
1.669414 ,   15
1.673486 ,   15
1.677558 ,   16
1.681630 ,   23
1.685701 ,   20
1.689773 ,   15
1.693845 ,   18
1.697917 ,   18
1.701988 ,   17
1.706060 ,   10
1.710132 ,   17
1.714204 ,   15
1.718275 ,   17
1.722347 ,   23
1.726419 ,   17
1.730491 ,   25
1.734562 ,   17
1.738634 ,   16
1.742706 ,   19
1.746778 ,   20
1.750849 ,   20
1.754921 ,   22
1.758993 ,   14
1.763065 ,   17
1.767136 ,   23
1.771208 ,   21
1.775280 ,   18
1.779352 ,   24
1.783423 ,   17
1.787495 ,   25
1.791567 ,   20
1.795639 ,   13
1.799710 ,   18
1.803782 ,   16
1.807854 ,   14
1.811925 ,   16
1.815997 ,   17
1.820069 ,   21
1.824141 ,   17
1.828212 ,   22
1.832284 ,   18
1.836356 ,   15
1.840428 ,   24
1.844499 ,    9
1.848571 ,   11
1.852643 ,   20
1.856715 ,   18
1.860786 ,   15
1.864858 ,   18
1.868930 ,   20
1.873002 ,   21
1.877073 ,   13
1.881145 ,   20
1.885217 ,   17
1.889289 ,   12
1.893360 ,   15
1.897432 ,   15
1.901504 ,   18
1.905576 ,   20
1.909647 ,   17
1.913719 ,   18
1.917791 ,   25
1.921863 ,   20
1.925934 ,   14
1.930006 ,   18
1.934078 ,   20
1.938150 ,   17
1.942221 ,   15
1.946293 ,   17
1.950365 ,   24
1.954436 ,   17
1.958508 ,   18
1.962580 ,   26
1.966652 ,   18
1.970723 ,   14
1.974795 ,   27
1.978867 ,   18
1.982939 ,   17
1.987010 ,   15
1.991082 ,   17
1.995154 ,   19
1.999226 ,   20
2.003297 ,   22
2.007369 ,   14
2.011441 ,   14
2.015513 ,   12
2.019584 ,   20
2.023656 ,   18
2.027728 ,   15
2.031800 ,   13
2.035871 ,   17
2.039943 ,   19
2.044015 ,   18
2.048087 ,   16
2.052158 ,   21
2.056230 ,   21
2.060302 ,   14
2.064374 ,   22
2.068445 ,   19
2.072517 ,   20
2.076589 ,   21
2.080660 ,   21
2.084732 ,   11
2.088804 ,   12
2.092876 ,   15
2.096947 ,   23
2.101019 ,   21
2.105091 ,   12
2.109163 ,   18
2.113234 ,   13
2.117306 ,    9
2.121378 ,   17
2.125450 ,   19
2.129521 ,   11
2.133593 ,   21
2.137665 ,   16
2.141737 ,   20
2.145808 ,   19
2.149880 ,   19
2.153952 ,   21
2.158024 ,   18
2.162095 ,   19
2.166167 ,   21
2.170239 ,   23
2.174311 ,   15
2.178382 ,   23
2.182454 ,   14
2.186526 ,   12
2.190598 ,   14
2.194669 ,   15
2.198741 ,   22
2.202813 ,   17
2.206885 ,   20
2.210956 ,   10
2.215028 ,   18
2.219100 ,   11
2.223171 ,   14
2.227243 ,   14
2.231315 ,   18
2.235387 ,   22
2.239458 ,   12
2.243530 ,   15
2.247602 ,   18
2.251674 ,   15
2.255745 ,   15
2.259817 ,   14
2.263889 ,   17
2.267961 ,   14
2.272032 ,   19
2.276104 ,   11
2.280176 ,   16
2.284248 ,   12
2.288319 ,   16
2.292391 ,   20
2.296463 ,   15
2.300535 ,   23
2.304606 ,   13
2.308678 ,   14
2.312750 ,   12
2.316822 ,   20
2.320893 ,   17
2.324965 ,   20
2.329037 ,   20
2.333109 ,   11
2.337180 ,    9
2.341252 ,   15
2.345324 ,   19
2.349396 ,   20
2.353467 ,   12
2.357539 ,   22
2.361611 ,   22
2.365682 ,   16
2.369754 ,   17
2.373826 ,   11
2.377898 ,   16
2.381969 ,   20
2.386041 ,   14
2.390113 ,   15
2.394185 ,   17
2.398256 ,   22
2.402328 ,   13
2.406400 ,   17
2.410472 ,   20
2.414543 ,   18
2.418615 ,   14
2.422687 ,   19
2.426759 ,   14
2.430830 ,   19
2.434902 ,   10
2.438974 ,   25
2.443046 ,   18
2.447117 ,   22
2.451189 ,   21
2.455261 ,   19
2.459333 ,   15
2.463404 ,   17
2.467476 ,   10
2.471548 ,   21
2.475620 ,   12
2.479691 ,   17
2.483763 ,   15
2.487835 ,   16
2.491907 ,   19
2.495978 ,   28
2.500050 ,   13
2.504122 ,   12
2.508193 ,   14
2.512265 ,   15
2.516337 ,   20
2.520409 ,   12
2.524480 ,   17
2.528552 ,   19
2.532624 ,   23
2.536696 ,   16
2.540767 ,   21
2.544839 ,   17
2.548911 ,   23
2.552983 ,   15
2.557054 ,   16
2.561126 ,   16
2.565198 ,    9
2.569270 ,   24
2.573341 ,   15
2.577413 ,   20
2.581485 ,   22
2.585557 ,   18
2.589628 ,   16
2.593700 ,   13
2.597772 ,   13
2.601844 ,   13
2.605915 ,   15
2.609987 ,   13
2.614059 ,   18
2.618131 ,   19
2.622202 ,   11
2.626274 ,   15
2.630346 ,   19
2.634417 ,   13
2.638489 ,   13
2.642561 ,   13
2.646633 ,   18
2.650704 ,   16
2.654776 ,   12
2.658848 ,   12
2.662920 ,   17
2.666991 ,   18
2.671063 ,   20
2.675135 ,   19
2.679207 ,   14
2.683278 ,   12
2.687350 ,   18
2.691422 ,   12
2.695494 ,   11
2.699565 ,   16
2.703637 ,   16
2.707709 ,   14
2.711781 ,   21
2.715852 ,   15
2.719924 ,   23
2.723996 ,   11
2.728068 ,   13
2.732139 ,   16
2.736211 ,   16
2.740283 ,   14
2.744355 ,   11
2.748426 ,   26
2.752498 ,   12
2.756570 ,   21
2.760642 ,   14
2.764713 ,   17
2.768785 ,   10
2.772857 ,   21
2.776928 ,   14
2.781000 ,   22
2.785072 ,   18
2.789144 ,   12
2.793215 ,   11
2.797287 ,   16
2.801359 ,   15
2.805431 ,   17
2.809502 ,   18
2.813574 ,   19
2.817646 ,   15
2.821718 ,   19
2.825789 ,   21
2.829861 ,    9
2.833933 ,   11
2.838005 ,   16
2.842076 ,   12
2.846148 ,   16
2.850220 ,   19
2.854292 ,   12
2.858363 ,   14
2.862435 ,   10
2.866507 ,   20
2.870579 ,   16
2.874650 ,   14
2.878722 ,   13
2.882794 ,   14
2.886866 ,   14
2.890937 ,   21
2.895009 ,   19
2.899081 ,   18
2.903153 ,   14
2.907224 ,   22
2.911296 ,   16
2.915368 ,   11
2.919439 ,   14
2.923511 ,   12
2.927583 ,   16
2.931655 ,   22
2.935726 ,   22
2.939798 ,   13
2.943870 ,   19
2.947942 ,   19
2.952013 ,   14
2.956085 ,   14
2.960157 ,   10
2.964229 ,   16
2.968300 ,   13
2.972372 ,   15
2.976444 ,   21
2.980516 ,    9
2.984587 ,   15
2.988659 ,   30
2.992731 ,   37
2.996803 ,   21
3.000874 ,   40
3.004946 ,   72
3.009018 ,  104
3.013090 ,  134
3.017161 ,  206
3.021233 ,  345
3.025305 ,  455
3.029377 ,  620
3.033448 ,  889
3.037520 , 1176
3.041592 , 1635
3.045664 , 2146
3.049735 , 2714
3.053807 , 3404
3.057879 , 4241
3.061950 , 5143
3.066022 , 6117
3.070094 , 6897
3.074166 , 7610
3.078237 , 8380
3.082309 , 8782
3.086381 , 9056
3.090453 , 9277
3.094524 , 9775
3.098596 , 9578
3.102668 , 9765
3.106740 ,10017
3.110811 , 9835
3.114883 ,10220
3.118955 ,10003
3.123027 , 9834
3.127098 ,10053
3.131170 , 9839
3.135242 , 9864
3.139314 , 9543
3.143385 , 9520
3.147457 , 9568
3.151529 , 9241
3.155601 , 8996
3.159672 , 8906
3.163744 , 8548
3.167816 , 8710
3.171888 , 8258
3.175959 , 8316
3.180031 , 7899
3.184103 , 7868
3.188174 , 7956
3.192246 , 7578
3.196318 , 7413
3.200390 , 7451
3.204461 , 7207
3.208533 , 7068
3.212605 , 7024
3.216677 , 6665
3.220748 , 6756
3.224820 , 6667
3.228892 , 6258
3.232964 , 6418
3.237035 , 6199
3.241107 , 6037
3.245179 , 5957
3.249251 , 6053
3.253322 , 5678
3.257394 , 5742
3.261466 , 5696
3.265538 , 5579
3.269609 , 5404
3.273681 , 5374
3.277753 , 5283
3.281825 , 5072
3.285896 , 5188
3.289968 , 5021
3.294040 , 4933
3.298112 , 4883
3.302183 , 4846
3.306255 , 4823
3.310327 , 4630
3.314399 , 4645
3.318470 , 4550
3.322542 , 4406
3.326614 , 4362
3.330685 , 4394
3.334757 , 4233
3.338829 , 4295
3.342901 , 4185
3.346972 , 4097
3.351044 , 4038
3.355116 , 3926
3.359188 , 4012
3.363259 , 3968
3.367331 , 3878
3.371403 , 3937
3.375475 , 3846
3.379546 , 3685
3.383618 , 3807
3.387690 , 3698
3.391762 , 3623
3.395833 , 3540
3.399905 , 3604
3.403977 , 3471
3.408049 , 3452
3.412120 , 3412
3.416192 , 3291
3.420264 , 3296
3.424336 , 3249
3.428407 , 3147
3.432479 , 3235
3.436551 , 3205
3.440623 , 3234
3.444694 , 3167
3.448766 , 3112
3.452838 , 2988
3.456910 , 3002
3.460981 , 3058
3.465053 , 2933
3.469125 , 2923
3.473196 , 2906
3.477268 , 2900
3.481340 , 2763
3.485412 , 2821
3.489483 , 2731
3.493555 , 2741
3.497627 , 2752
3.501699 , 2761
3.505770 , 2684
3.509842 , 2647
3.513914 , 2538
3.517986 , 2583
3.522057 , 2703
3.526129 , 2535
3.530201 , 2519
3.534273 , 2420
3.538344 , 2468
3.542416 , 2375
3.546488 , 2366
3.550560 , 2398
3.554631 , 2376
3.558703 , 2452
3.562775 , 2294
3.566847 , 2359
3.570918 , 2322
3.574990 , 2299
3.579062 , 2284
3.583134 , 2332
3.587205 , 2216
3.591277 , 2312
3.595349 , 2149
3.599421 , 2153
3.603492 , 2144
3.607564 , 2179
3.611636 , 2124
3.615707 , 2110
3.619779 , 2060
3.623851 , 2004
3.627923 , 1990
3.631994 , 2063
3.636066 , 2012
3.640138 , 2010
3.644210 , 1991
3.648281 , 1937
3.652353 , 1972
3.656425 , 1959
3.660497 , 1971
3.664568 , 1851
3.668640 , 1938
3.672712 , 2003
3.676784 , 1867
3.680855 , 1849
3.684927 , 1859
3.688999 , 1908
3.693071 , 1830
3.697142 , 1752
3.701214 , 1787
3.705286 , 1836
3.709358 , 1727
3.713429 , 1766
3.717501 , 1767
3.721573 , 1705
3.725645 , 1659
3.729716 , 1711
3.733788 , 1715
3.737860 , 1696
3.741931 , 1673
3.746003 , 1681
3.750075 , 1690
3.754147 , 1668
3.758218 , 1614
3.762290 , 1585
3.766362 , 1561
3.770434 , 1652
3.774505 , 1636
3.778577 , 1584
3.782649 , 1621
3.786721 , 1517
3.790792 , 1556
3.794864 , 1531
3.798936 , 1441
3.803008 , 1489
3.807079 , 1515
3.811151 , 1508
3.815223 , 1440
3.819295 , 1544
3.823366 , 1503
3.827438 , 1437
3.831510 , 1426
3.835582 , 1436
3.839653 , 1425
3.843725 , 1458
3.847797 , 1424
3.851869 , 1418
3.855940 , 1401
3.860012 , 1401
3.864084 , 1354
3.868156 , 1331
3.872227 , 1363
3.876299 , 1316
3.880371 , 1328
3.884442 , 1381
3.888514 , 1327
3.892586 , 1267
3.896658 , 1308
3.900729 , 1265
3.904801 , 1301
3.908873 , 1348
3.912945 , 1212
3.917016 , 1217
3.921088 , 1275
3.925160 , 1224
3.929232 , 1254
3.933303 , 1209
3.937375 , 1205
3.941447 , 1193
3.945519 , 1208
3.949590 , 1258
3.953662 , 1229
3.957734 , 1253
3.961806 , 1197
3.965877 , 1167
3.969949 , 1139
3.974021 , 1136
3.978093 , 1121
3.982164 , 1149
3.986236 , 1132
3.990308 , 1201
3.994380 , 1164
3.998451 , 1173
4.002523 , 1142
4.006595 , 1131
4.010667 , 1120
4.014738 , 1130
4.018810 , 1151
4.022882 , 1089
4.026953 , 1113
4.031025 , 1065
4.035097 , 1098
4.039169 , 1071
4.043240 , 1061
4.047312 , 1104
4.051384 , 1095
4.055456 , 1025
4.059527 , 1025
4.063599 , 1067
4.067671 , 1011
4.071743 ,  985
4.075814 , 1007
4.079886 , 1005
4.083958 , 1035
4.088030 , 1027
4.092101 ,  984
4.096173 , 1024
4.100245 , 1000
4.104317 , 1051
4.108388 ,  951
4.112460 , 1025
4.116532 , 1052
4.120604 ,  907
4.124675 ,  954
4.128747 ,  954
4.132819 ,  961
4.136891 ,  963
4.140962 ,  933
4.145034 ,  987
4.149106 ,  927
4.153178 ,  901
4.157249 ,  869
4.161321 ,  965
4.165393 ,  897
4.169464 ,  919
4.173536 ,  883
4.177608 ,  935
4.181680 ,  949
4.185751 ,  921
4.189823 ,  870
4.193895 ,  934
4.197967 ,  880
4.202038 ,  921
4.206110 ,  913
4.210182 ,  907
4.214254 ,  885
4.218325 ,  827
4.222397 ,  894
4.226469 ,  850
4.230541 ,  921
4.234612 ,  852
4.238684 ,  867
4.242756 ,  811
4.246828 ,  824
4.250899 ,  822
4.254971 ,  837
4.259043 ,  888
4.263115 ,  860
4.267186 ,  814
4.271258 ,  829
4.275330 ,  846
4.279402 ,  800
4.283473 ,  813
4.287545 ,  797
4.291617 ,  799
4.295688 ,  833
4.299760 ,  876
4.303832 ,  812
4.307904 ,  820
4.311975 ,  816
4.316047 ,  770
4.320119 ,  833
4.324191 ,  799
4.328262 ,  780
4.332334 ,  787
4.336406 ,  777
4.340478 ,  831
4.344549 ,  749
4.348621 ,  745
4.352693 ,  762
4.356765 ,  771
4.360836 ,  749
4.364908 ,  731
4.368980 ,  775
4.373052 ,  741
4.377123 ,  770
4.381195 ,  757
4.385267 ,  802
4.389339 ,  695
4.393410 ,  708
4.397482 ,  730
4.401554 ,  752
4.405626 ,  722
4.409697 ,  720
4.413769 ,  679
4.417841 ,  653
4.421913 ,  701
4.425984 ,  765
4.430056 ,  695
4.434128 ,  687
4.438199 ,  725
4.442271 ,  678
4.446343 ,  718
4.450415 ,  699
4.454486 ,  687
4.458558 ,  721
4.462630 ,  702
4.466702 ,  637
4.470773 ,  626
4.474845 ,  644
4.478917 ,  669
4.482989 ,  707
4.487060 ,  688
4.491132 ,  656
4.495204 ,  695
4.499276 ,  710
4.503347 ,  688
4.507419 ,  668
4.511491 ,  703
4.515563 ,  640
4.519634 ,  650
4.523706 ,  630
4.527778 ,  681
4.531850 ,  678
4.535921 ,  661
4.539993 ,  661
4.544065 ,  655
4.548137 ,  662
4.552208 ,  648
4.556280 ,  593
4.560352 ,  637
4.564424 ,  648
4.568495 ,  684
4.572567 ,  633
4.576639 ,  643
4.580710 ,  613
4.584782 ,  641
4.588854 ,  590
4.592926 ,  636
4.596997 ,  605
4.601069 ,  589
4.605141 ,  611
4.609213 ,  586
4.613284 ,  530
4.617356 ,  564
4.621428 ,  599
4.625500 ,  588
4.629571 ,  551
4.633643 ,  585
4.637715 ,  577
4.641787 ,  585
4.645858 ,  592
4.649930 ,  593
4.654002 ,  568
4.658074 ,  577
4.662145 ,  551
4.666217 ,  561
4.670289 ,  582
4.674361 ,  625
4.678432 ,  588
4.682504 ,  502
4.686576 ,  558
4.690648 ,  545
4.694719 ,  565
4.698791 ,  496
4.702863 ,  566
4.706935 ,  544
4.711006 ,  594
4.715078 ,  560
4.719150 ,  547
4.723221 ,  497
4.727293 ,  542
4.731365 ,  543
4.735437 ,  569
4.739508 ,  521
4.743580 ,  541
4.747652 ,  520
4.751724 ,  535
4.755795 ,  553
4.759867 ,  560
4.763939 ,  571
4.768011 ,  543
4.772082 ,  532
4.776154 ,  536
4.780226 ,  512
4.784298 ,  515
4.788369 ,  512
4.792441 ,  592
4.796513 ,  485
4.800585 ,  523
4.804656 ,  514
4.808728 ,  452
4.812800 ,  512
4.816872 ,  478
4.820943 ,  521
4.825015 ,  541
4.829087 ,  488
4.833159 ,  511
4.837230 ,  496
4.841302 ,  506
4.845374 ,  528
4.849446 ,  521
4.853517 ,  504
4.857589 ,  502
4.861661 ,  472
4.865732 ,  471
4.869804 ,  507
4.873876 ,  531
4.877948 ,  481
4.882019 ,  503
4.886091 ,  494
4.890163 ,  491
4.894235 ,  483
4.898306 ,  512
4.902378 ,  523
4.906450 ,  481
4.910522 ,  470
4.914593 ,  443
4.918665 ,  424
4.922737 ,  488
4.926809 ,  456
4.930880 ,  448
4.934952 ,  463
4.939024 ,  475
4.943096 ,  470
4.947167 ,  478
4.951239 ,  465
4.955311 ,  448
4.959383 ,  484
4.963454 ,  454
4.967526 ,  476
4.971598 ,  448
4.975670 ,  453
4.979741 ,  479
4.983813 ,  420
4.987885 ,  408
4.991956 ,  434
4.996028 ,  473
5.000100 ,  400
5.004172 ,  490
5.008243 ,  407
5.012315 ,  413
5.016387 ,  437
5.020459 ,  456
5.024530 ,  459
5.028602 ,  470
5.032674 ,  443
5.036746 ,  390
5.040817 ,  391
5.044889 ,  449
5.048961 ,  400
5.053033 ,  409
5.057104 ,  422
5.061176 ,  405
5.065248 ,  391
5.069320 ,  424
5.073391 ,  393
5.077463 ,  397
5.081535 ,  448
5.085607 ,  404
5.089678 ,  418
5.093750 ,  417
5.097822 ,  416
5.101894 ,  363
5.105965 ,  397
5.110037 ,  410
5.114109 ,  402
5.118181 ,  430
5.122252 ,  430
5.126324 ,  419
5.130396 ,  381
5.134467 ,  379
5.138539 ,  387
5.142611 ,  378
5.146683 ,  402
5.150754 ,  401
5.154826 ,  400
5.158898 ,  397
5.162970 ,  341
5.167041 ,  384
5.171113 ,  423
5.175185 ,  381
5.179257 ,  402
5.183328 ,  363
5.187400 ,  379
5.191472 ,  356
5.195544 ,  365
5.199615 ,  377
5.203687 ,  368
5.207759 ,  391
5.211831 ,  391
5.215902 ,  383
5.219974 ,  353
5.224046 ,  379
5.228118 ,  393
5.232189 ,  344
5.236261 ,  367
5.240333 ,  353
5.244405 ,  396
5.248476 ,  396
5.252548 ,  357
5.256620 ,  353
5.260692 ,  350
5.264763 ,  350
5.268835 ,  372
5.272907 ,  387
5.276978 ,  365
5.281050 ,  376
5.285122 ,  348
5.289194 ,  328
5.293265 ,  388
5.297337 ,  344
5.301409 ,  354
5.305481 ,  332
5.309552 ,  332
5.313624 ,  319
5.317696 ,  361
5.321768 ,  348
5.325839 ,  315
5.329911 ,  338
5.333983 ,  326
5.338055 ,  338
5.342126 ,  330
5.346198 ,  349
5.350270 ,  316
5.354342 ,  356
5.358413 ,  332
5.362485 ,  371
5.366557 ,  305
5.370629 ,  331
5.374700 ,  309
5.378772 ,  345
5.382844 ,  313
5.386916 ,  342
5.390987 ,  303
5.395059 ,  327
5.399131 ,  339
5.403203 ,  348
5.407274 ,  362
5.411346 ,  324
5.415418 ,  320
5.419489 ,  315
5.423561 ,  323
5.427633 ,  346
5.431705 ,  312
5.435776 ,  337
5.439848 ,  309
5.443920 ,  333
5.447992 ,  316
5.452063 ,  299
5.456135 ,  275
5.460207 ,  283
5.464279 ,  323
5.468350 ,  294
5.472422 ,  323
5.476494 ,  279
5.480566 ,  309
5.484637 ,  295
5.488709 ,  318
5.492781 ,  322
5.496853 ,  319
5.500924 ,  318
5.504996 ,  314
5.509068 ,  291
5.513140 ,  321
5.517211 ,  287
5.521283 ,  314
5.525355 ,  302
5.529427 ,  311
5.533498 ,  315
5.537570 ,  335
5.541642 ,  297
5.545713 ,  295
5.549785 ,  288
5.553857 ,  295
5.557929 ,  305
5.562000 ,  304
5.566072 ,  328
5.570144 ,  294
5.574216 ,  296
5.578287 ,  298
5.582359 ,  307
5.586431 ,  283
5.590503 ,  304
5.594574 ,  282
5.598646 ,  286
5.602718 ,  298
5.606790 ,  266
5.610861 ,  287
5.614933 ,  262
5.619005 ,  233
5.623077 ,  300
5.627148 ,  275
5.631220 ,  281
5.635292 ,  271
