time (ns),FitRates_Biexp_data,FitRates_Biexp_sims
1.65,0.05989124341043609,0.04770531603521944
1.6624999999999999,0.062168269074338596,0.04750086340936548
1.675,0.07129698024600048,0.04729786411319379
1.6875,0.0648542368322902,0.047096256462802626
1.7,0.06125454308881039,0.04689598486467562
1.7125,0.0615552867177795,0.04669699917502266
1.725,0.058235834358918416,0.04649925412670465
1.7375,0.06027963012428216,0.04630270881661124
1.75,0.05605321407459271,0.04610732624711383
1.7625,0.06761753513728377,0.0459130729158887
1.775,0.059646145523371386,0.04571991844900685
1.7874999999999999,0.06161696719866892,0.04552783527272616
1.7999999999999998,0.06446191422426481,0.04533679831990213
1.8125,0.057416352702252704,0.04514678476736539
1.825,0.05894669197287392,0.04495777380099844
1.8375,0.06359439129163985,0.044769746405589506
1.8499999999999999,0.05943799561884777,0.044582685176849456
1.8625,0.058426609480092255,0.0443965741532534
1.8750000000000002,0.056959658143737414,0.04421139866561557
1.8874999999999997,0.053919280015968025,0.044027145202526485
1.9,0.05363169051921666,0.043843801289978876
1.9125,0.056043831691583015,0.043661355383685596
1.9249999999999998,0.05669295359750896,0.04347979677275026
1.9374999999999998,0.049688002398612395,0.04329911549349314
1.95,0.06277934020472904,0.04311930225236067
1.9625000000000001,0.04736773362616923,0.042940348356960534
1.9749999999999999,0.051379918597162316,0.04276224565436472
1.9874999999999998,0.05306423009503161,0.04258498647591427
2.0,0.052165299264616036,0.04240856358783923
2.0125,0.05806851519526539,0.04223297014708075
2.025,0.05351284700110882,0.04205819966176647
2.0375,0.05127775487106908,0.041884245955847874
2.05,0.05486286766733894,0.04171110313746122
2.0625,0.05262436690441772,0.041538765570618585
2.0749999999999997,0.05211669628508451,0.041367227849878174
2.0875,0.04617165354040984,0.04119648477767932
2.1,0.05113024296043443,0.04102653134406123
2.1125,0.04959502447421574,0.04085736270851393
2.125,0.04506366360623274,0.0406889741837366
2.1375,0.05211504568066531,0.04052136122110193
2.15,0.05409177478230284,0.040354519397646636
2.1624999999999996,0.044995293833753974,0.04018844440442724
2.175,0.049507090699953446,0.04002313203609689
2.1875,0.04835902634653593,0.03985857818157464
2.2,0.04422750215755291,0.039694778815691806
2.2125,0.0478312928459235,0.03953172999171249
2.225,0.047603596310133396,0.03936942783463591
2.2375,0.051821280944348576,0.03920786853519828
2.2499999999999996,0.05158163983184724,0.039047048344500276
2.2624999999999997,0.05045340827506785,0.03888696356919422
2.275,0.04601180553359726,0.03872761056717203
2.2875,0.04193486003752339,0.03856898574370092
2.3,0.04355831237685879,0.038411085547959876
2.3125,0.05144611652172299,0.03825390646993456
2.325,0.046604372519722825,0.03809744503763276
2.3375,0.046507334354716816,0.037941697814586804
2.3499999999999996,0.04460627243456473,0.03778666139761247
2.3625,0.0447146392912136,0.03763233241479766
2.375,0.046435576499484425,0.03747870752369617
2.3875,0.04533010590889313,0.03732578340970548
2.4,0.0433777883778615,0.03717355678460876
2.4125,0.043677805091305234,0.037022024385264106
2.4250000000000003,0.042175366496181234,0.036871182972425094
2.4374999999999996,0.04671305178957055,0.03672102932967945
2.4499999999999997,0.03793774371123111,0.03657156026249275
2.4625,0.036231887482008486,0.03642277259734653
2.475,0.04474331472584051,0.036274663180960696
2.4875,0.04283908322011968,0.03612722887959148
2.5,0.04591902419051307,0.03598046657839682
2.5125,0.03821408964040133,0.0358343731808623
2.525,0.03850033919607855,0.03568894560828118
2.5374999999999996,0.04142826069244391,0.03554418079928273
2.55,0.04262146405867115,0.03540007570940407
2.5625,0.04175515736088062,0.03525662731070075
2.5749999999999997,0.039698678003671044,0.03511383259139189
2.5875,0.045015187960688166,0.034971688555536826
2.6,0.04070894175959184,0.03483019222273914
2.6125000000000003,0.04169495373657373,0.03468934062787593
2.6249999999999996,0.03713867742500104,0.03454913082084935
2.6374999999999997,0.03633839490393878,0.034409559866358075
2.65,0.048570529400724566,0.03427062484368677
2.6625,0.04719711325367955,0.034132322846511604
2.675,0.03880083607410178,0.03399465098272019
2.6875,0.044517052922066674,0.03385760637424429
2.7,0.037268206434871776,0.03372118615690432
2.7125,0.03335656032123062,0.03358538748026401
2.7249999999999996,0.03698243868692816,0.03345020750749451
2.7375,0.043681933960388636,0.0333156434152468
2.75,0.04257906958729917,0.033181692393531644
2.7624999999999997,0.03676520645691163,0.0330483516456062
2.775,0.03624669655060435,0.03291561838786674
2.7875,0.0404765470542141,0.032783489849746855
2.8000000000000003,0.036480781253484265,0.032651963273620445
2.8125,0.03592279008622564,0.03252103591470918
2.8249999999999997,0.03383205116449841,0.03239070504099396
2.8375,0.04184342126029466,0.03226096793312982
2.85,0.03204525968618802,0.03213182188436424
2.8625,0.04174177877770186,0.03200326420045824
2.875,0.0377566984687326,0.03187529219961008
2.8875,0.039908565386529635,0.03174790321238146
2.9,0.04102350258792365,0.031621094581625764
2.9124999999999996,0.036192272975972,0.0314948636624183
2.925,0.03435341278021101,0.03136920782198833
2.9375,0.03245652080806354,0.031244124439652618
2.9499999999999997,0.03620368339866395,0.03111961090675059
2.9625,0.03568918612409651,0.03099566462658069
2.975,0.03143957473863573,0.030872283014338024
2.9875000000000003,0.035758859005326764,0.030749463497053126
3.0,0.031228297373110135,0.03062720351353171
3.0124999999999997,0.04109736355590217,0.0305055005142954
3.025,0.03367240814683942,0.0303843519615233
3.0375,0.03267457433909529,0.030263755328994352
3.05,0.030534261652226936,0.030143708102030493
3.0625,0.03371428137471057,0.030024207777440404
3.075,0.038675853444536695,0.029905251863464013
3.0875,0.03242481182844958,0.029786837879717455
3.0999999999999996,0.03282642994556747,0.029668963357138707
3.1125,0.03610757090714467,0.029551625837933686
3.125,0.031187654720349733,0.029434822875522838
3.1374999999999997,0.03386020522758651,0.029318552034488212
3.15,0.03495492777975975,0.029202810890520927
3.1625,0.034666766997913406,0.029087597030369117
3.1750000000000003,0.03264912028148878,0.02897290805178623
3.1875,0.03474549410025334,0.028858741563479656
3.1999999999999997,0.03376883819442752,0.02874509518505983
3.2125,0.03439354852974717,0.02863196654698959
3.2249999999999996,0.031164010674717704,0.02851935329053386
3.2375,0.03239119162267069,0.02840725306770973
3.25,0.037443591812883835,0.02829566354123675
3.2625,0.037607970323262394,0.02818458238448759
3.275,0.03789769483561012,0.028074007281438943
3.2875,0.03343176739745342,0.02796393592662278
3.3,0.031955084560605966,0.027854366025077775
3.3125,0.032534270509485694,0.027745295292301058
3.3249999999999997,0.03248762167025914,0.02763672145420026
3.3375,0.03280253961846248,0.02752864224704574
3.35,0.0368003903931933,0.02742105541742309
3.3625,0.03186908732139504,0.02731395872218594
3.375,0.030518189977628316,0.027207349928408894
3.3874999999999997,0.031271908079316575,0.02710122681334084
3.4,0.032894104726712774,0.026995587164358348
3.4124999999999996,0.03199313533614055,0.026890428778919416
3.425,0.031938404768590826,0.026785749464517398
3.4375,0.031331987741306286,0.02668154703863514
3.45,0.02831072375311433,0.026577819328699362
3.4625,0.029405769473698055,0.026474564172035274
3.475,0.03141594503328056,0.026371779415821348
3.4875,0.028100874525639107,0.026269462917044413
3.5,0.0320840923269744,0.02616761254245483
3.5124999999999997,0.026342160799651522,0.026066226168522
3.525,0.03242246623269928,0.02596530168138997
3.5375,0.02704249030213175,0.025864836976833377
3.55,0.02986649924135455,0.025764829960213478
3.5625,0.029175466720403335,0.025665278546434443
3.5749999999999997,0.026866010517629473,0.02556618065989985
3.5875,0.0282992563961038,0.025467534234469378
3.5999999999999996,0.031799580249630345,0.025369337213415683
3.6125,0.027334892840072407,0.025271587549381525
3.625,0.02984682834901532,0.025174283204336987
3.6375,0.03148996161034705,0.025077422149537034
3.65,0.028359373146492388,0.024981002365479153
3.6625,0.03086440436637324,0.024885021841861244
3.675,0.026632667177249984,0.02478947857753969
3.6874999999999996,0.03357649934275123,0.024694370580487606
3.6999999999999997,0.028345647067645748,0.024599695867753325
3.7125,0.0291820691380759,0.02450545246541901
3.725,0.026680050187499225,0.024411638408559495
3.7375000000000003,0.029456416967160105,0.02431825174120132
3.7500000000000004,0.030502552672614366,0.02422529051628194
3.7624999999999997,0.03155077335207047,0.024132752795609128
3.7749999999999995,0.03268169800026893,0.02404063664982052
3.7874999999999996,0.0316331667001468,0.023948940158343444
3.8,0.02757994036544762,0.02385766140935482
3.8125,0.02876324998544383,0.023766798499741323
3.825,0.030640508452406574,0.023676349535059683
3.8375000000000004,0.029908248208155148,0.02358631262949721
3.8499999999999996,0.02862259364533739,0.023496685905832433
3.8625,0.025450486918170777,0.023407467495395986
3.8749999999999996,0.027694613935552316,0.023318655538031648
3.8874999999999997,0.025427030960649803,0.023230248182057538
3.9,0.023700498739241307,0.023142243584227513
3.9125,0.02953182352689521,0.023054639909692747
3.9250000000000003,0.03277291561285238,0.022967435331963455
3.9375000000000004,0.025178050315256453,0.022880628032870817
3.9499999999999997,0.026520773572481275,0.022794216202529086
3.9624999999999995,0.022024549928178462,0.022708198039297835
3.9749999999999996,0.02845992572527119,0.022622571749744365
3.9875,0.028504973830958194,0.02253733554860638
4.0,0.02638498964060654,0.022452487658754707
4.0125,0.02673187719017369,0.022368026311156277
4.025,0.025290855722706188,0.022283949744837196
4.0375,0.022183419531107168,0.022200256206846087
4.05,0.022329280837323506,0.022116943952217492
4.0625,0.02574811695694286,0.02203401124393554
4.075,0.028972086366761074,0.021951456352897664
4.0875,0.027113427432521906,0.021869277557878625
4.1,0.028214554327276688,0.021787473145494556
4.1125,0.02301732225795103,0.02170604141016728
4.125,0.023001076835519177,0.02162498065408876
4.137499999999999,0.023746541915116666,0.021544289187185657
4.1499999999999995,0.025186146938689116,0.021463965327084104
4.1625,0.02349851688280685,0.021384007399074676
4.175,0.021564095378625157,0.021304413736077412
4.1875,0.026078064092743602,0.02122518267860709
4.2,0.02267991395229047,0.021146312574738615
4.2125,0.022269337834768966,0.021067801780072594
4.225,0.02454256761425961,0.020989648657701032
4.2375,0.026907883745502504,0.02091185157817321
4.25,0.030135770996113514,0.020834408919461707
4.2625,0.026192915379865664,0.02075731906692859
4.275,0.024374814081022614,0.02068058041329176
4.2875,0.026274486018505915,0.020604191358591418
4.3,0.026301851302281177,0.0205281503101567
4.3125,0.02040076675948059,0.020452455682572517
4.324999999999999,0.022718234760381904,0.02037710589764644
4.3374999999999995,0.022465846634447836,0.02030209938437584
4.35,0.025627709708332693,0.020227434578915123
4.3625,0.0219908200576815,0.02015310992454311
4.375,0.029980679608323648,0.020079123871630602
4.3875,0.027615477623133718,0.020005474877608037
4.4,0.023916814791938804,0.019932161406933366
4.4125,0.02382203534876894,0.019859181931060028
4.425,0.021702398654084926,0.019786534928405063
4.4375,0.02536445600491517,0.019714218884317403
4.45,0.020593018737239236,0.019642232291046297
4.4625,0.02202296340687739,0.019570573647709852
4.475,0.024407999917220154,0.01949924146026376
4.4875,0.02271361104500704,0.01942823424147016
4.499999999999999,0.01940152971711458,0.019357550510866586
4.512499999999999,0.02280743487509348,0.01928718879473515
4.5249999999999995,0.02386747040722706,0.019217147626071778
4.5375,0.021651838034539062,0.019147425544555646
4.55,0.021824022137530028,0.019078021096518728
4.5625,0.022644895163941997,0.019008932834915487
4.575,0.023833937075362348,0.0189401593192927
4.5875,0.023929672131617077,0.01887169911575942
4.6,0.02293870136329626,0.018803550796957103
4.6125,0.02023807035091589,0.018735712942029834
4.625,0.023903088713092893,0.018668184136594695
4.6375,0.02854545707616219,0.01860096297271228
4.65,0.01592754191231516,0.018534048048857374
4.6625000000000005,0.020382610110882448,0.01846743796988966
4.675,0.022873459051821393,0.018401131347024712
4.687499999999999,0.016811008331964236,0.018335126797804975
4.699999999999999,0.02525215376624035,0.018269422946070972
4.7124999999999995,0.02202504838087902,0.018204018421932623
4.725,0.021020525281546753,0.018138911861740648
4.7375,0.024915815795887634,0.018074101908058172
4.75,0.022881103956494474,0.018009587209632395
4.7625,0.02577530849288443,0.017945366421366432
4.775,0.02520133252494415,0.017881438204291278
4.7875,0.026354801242624255,0.017817801225537867
4.8,0.019259716658596545,0.0177544541583093
4.8125,0.020172375232355183,0.01769139568185319
4.825,0.026423214163975833,0.017628624481434086
4.8375,0.022424668397910397,0.017566139248306127
4.8500000000000005,0.022332755793992225,0.01750393867968568
4.8625,0.028347222577662028,0.017442021478724225
4.874999999999999,0.019373830189627066,0.017380386354481324
4.887499999999999,0.019526641409183264,0.01731903202189767
4.8999999999999995,0.018381382564721497,0.017257957201768304
4.9125,0.020421158656246535,0.017197160620715978
4.925,0.022843574424460247,0.01713664101116455
4.9375,0.02166382663504973,0.017076397111312605
4.95,0.02160796670658197,0.017016427665107133
4.9624999999999995,0.017091304901045032,0.016956731422217312
4.975,0.016865926134038114,0.01689730713800848
4.9875,0.019020948339805204,0.016838153573516163
5.0,0.013910850808974777,0.016779269495420242
5.0125,0.013859334576346454,0.01672065367601926
5.025,0.020783793858413144,0.0166623048932048
5.0375000000000005,0.01726972839074002,0.016604221930436015
5.05,0.02332494279714817,0.016546403576714254
5.062499999999999,0.021312856011395983,0.016488848626557844
5.074999999999999,0.021579385187972432,0.01643155587997692
5.0874999999999995,0.01874799049338939,0.016374524142448433
5.1,0.020677325872247566,0.01631775222489121
5.1125,0.018868571489832918,0.016261238943641218
5.125,0.019016257148300235,0.016204983120426817
5.1375,0.02151588035483153,0.01614898358234426
5.1499999999999995,0.018837666398041273,0.016093239161833188
5.1625,0.020249345522592607,0.016037748696652313
5.175,0.020171419619271318,0.01598251102985518
5.1875,0.017707588466440757,0.01592752500976604
5.2,0.01967675953731993,0.015872789489955855
5.2125,0.022075435252591695,0.01581830332921837
5.2250000000000005,0.020238939303480464,0.01576406539154634
5.2375,0.017477285713146114,0.01571007454610784
5.249999999999999,0.019008959739294215,0.015656329667222676
5.262499999999999,0.018995059912614874,0.015602829634338932
5.2749999999999995,0.020893955746566346,0.015549573332009603
5.2875,0.02003685192223232,0.01549655964986933
5.3,0.017100687284053277,0.015443787482611252
5.3125,0.017871258925589505,0.015391255729963974
5.325,0.02141828172395801,0.015338963296668605
5.3374999999999995,0.015518713260110301,0.015286909092455945
5.35,0.016141946738844823,0.015235092032023735
5.3625,0.016299970393405878,0.015183511035014037
5.375,0.01915907786743109,0.015132165025990714
5.3875,0.020072470228098074,0.015081052934417
5.4,0.017459160049790635,0.01503017369463318
5.4125000000000005,0.02081611095544252,0.01497952624583438
5.425,0.022874935908404743,0.01492910953204844
5.437499999999999,0.020299211150804738,0.014878922502113895
5.449999999999999,0.018301435770515538,0.014828964109658073
5.4624999999999995,0.019901502359941745,0.014779233313075275
5.475,0.021352123021765996,0.014729729075505047
5.4875,0.021483823879552083,0.014680450364810567
5.5,0.016092428606299992,0.01463139615355713
5.5125,0.021015696000846962,0.014582565418990728
5.5249999999999995,0.02075712356597255,0.01453395714301672
5.5375,0.0162977985454869,0.014485570312178604
5.55,0.014184416772809011,0.014437403917636892
5.5625,0.02182228465919438,0.014389456955148075
5.575,0.01690476831366878,0.01434172842504369
5.5875,0.019177582011697766,0.014294217332209458
5.6000000000000005,0.01759777983567334,0.014246922686064568
5.6125,0.019447412397110727,0.014199843500540998
5.625,0.017873215946753604,0.014152978794062961
5.637499999999999,0.01770281434886363,0.014106327589526449
5.6499999999999995,0.02215440364291264,0.014059888914278847
5.6625,0.01840292729607446,0.014013661800098677
5.675,0.018863185306994584,0.01396764528317538
5.6875,0.016127577140020447,0.013921838404089245
5.7,0.01397617999436915,0.0138762402077914
5.7124999999999995,0.01724463736409979,0.013830849743583885
5.725,0.017027018202653527,0.013785666065099856
5.7375,0.021257864822096684,0.013740688230283831
5.75,0.015264272767234952,0.013695915301372071
5.7625,0.01705622674565019,0.013651346344873
5.775,0.01909896111704321,0.013606980431547767
5.7875000000000005,0.01697923754844228,0.013562816636390857
5.8,0.015708619642116235,0.013518854038610816
5.8125,0.016086388788465397,0.013475091721611043
5.824999999999999,0.013742662906153334,0.013431528772970686
5.8374999999999995,0.017486233726571467,0.013388164284425616
5.85,0.01510849462523544,0.013344997351849491
5.8625,0.01757699001753102,0.013302027075234906
5.875,0.01616661893120072,0.01325925255867462
5.8875,0.01961464468684709,0.013216672910342899
5.8999999999999995,0.01559160047626051,0.013174287242476889
5.9125,0.017028929428820557,0.013132094671358138
5.925,0.015453210326883092,0.01309009431729416
5.9375,0.019030573867350003,0.013048285304600072
5.95,0.015954125330839754,0.013006666761580382
5.9625,0.01615106850010337,0.01296523782051077
5.9750000000000005,0.016456430317465756,0.01292399761762002
5.9875,0.014413655101891227,0.01288294529307201
6.0,0.01906577528084588,0.012842079990947775
6.012499999999999,0.018675711394657728,0.012801400859227671
6.0249999999999995,0.02029799491597025,0.012760907049773606
6.0375,0.01496517929455053,0.012720597718311357
6.05,0.014622725088898395,0.01268047202441297
6.0625,0.015810522746459374,0.012640529131479237
6.075,0.01664633669947192,0.012600768206722245
6.0874999999999995,0.017108245314810977,0.012561188421148027
6.1,0.015171391340959661,0.012521788949539273
6.1125,0.014792952896274875,0.012482568970438113
6.125,0.01636199836996077,0.012443527666129005
6.1375,0.014616267012952877,0.012404664222621684
6.15,0.013208735813835417,0.012365977829634181
6.1625000000000005,0.015996017721761728,0.01232746768057594
6.175,0.01712761819824531,0.012289132972530996
6.1875,0.01789888483111465,0.012250972906241234
6.199999999999999,0.014623216926292466,0.012212986686089722
6.2124999999999995,0.01443947859237494,0.012175173520084135
6.225,0.01162058087396487,0.012137532619840222
6.2375,0.016130826877501867,0.012100063200565404
6.25,0.017119278302235818,0.01206276448104236
6.262499999999999,0.013802432160877065,0.012025635683612786
6.2749999999999995,0.012121856241426842,0.011988676034161153
6.2875,0.014487602965125464,0.011951884762098583
6.3,0.01475283281007786,0.011915261100346774
6.3125,0.018148647341760523,0.011878804285322009
6.325,0.014818509491137558,0.011842513556919235
6.3375,0.01322715308418481,0.011806388158496219
6.3500000000000005,0.01674044938373092,0.011770427336857767
6.3625,0.0165695401570686,0.011734630342240017
6.375,0.015259915862123863,0.011698996428294828
6.387499999999999,0.01426043144996184,0.01166352485207419
6.3999999999999995,0.016067271832047703,0.01162821487401475
6.4125,0.02031693342982046,0.011593065757922393
6.425,0.014830498091650032,0.01155807677095689
6.4375,0.014503417795100046,0.01152324718361662
6.449999999999999,0.012953152750767628,0.011488576269723353
6.4624999999999995,0.013952897784681144,0.01145406330640711
6.475,0.017391642435532664,0.011419707574091116
6.4875,0.01365665772857796,0.011385508356476767
6.5,0.014256435249791314,0.0113514649405287
6.5125,0.013647449093402568,0.011317576616459947
6.525,0.012725975431206987,0.01128384267771711
6.5375000000000005,0.018353061667862634,0.011250262420965652
6.55,0.017768400208162727,0.011216835146075214
6.5625,0.016545736703878836,0.011183560156105036
6.575,0.011457652268129805,0.011150436757289411
6.5874999999999995,0.015736245547641557,0.011117464259023229
6.6,0.016239158651683665,0.011084641973847576
6.6125,0.014565532645573765,0.011051969217435396
6.625,0.01590104536770862,0.011019445308577232
6.637499999999999,0.013316633218433736,0.01098706956916702
6.6499999999999995,0.014436595449592094,0.010954841324187942
6.6625,0.012412796988609217,0.010922759901698368
6.675,0.014362768923887076,0.010890824632817831
6.6875,0.013079467425715679,0.010859034851713098
6.7,0.012803312209443784,0.010827389895584271
6.7125,0.016324555711844536,0.010795889104650978
6.725,0.016423591976935395,0.010764531822138606
6.7375,0.013920928183318507,0.010733317394264629
6.75,0.014328019357190053,0.010702245170224953
6.7625,0.013605181635922474,0.010671314502180368
6.7749999999999995,0.013401769656844701,0.010640524745243017
6.7875,0.011258416382888969,0.010609875257462972
6.8,0.012179627396061371,0.010579365399814846
6.8125,0.015313430194838766,0.010548994536184459
6.824999999999999,0.01031749960830794,0.010518762033355578
6.8374999999999995,0.013376749968822212,0.010488667260996731
6.85,0.01712040766315554,0.010458709591648043
6.8625,0.011185963536323356,0.010428888400708165
6.875,0.013208157209222736,0.010399203066421251
6.8875,0.012916971204873912,0.010369652969863991
6.9,0.013210299544336867,0.010340237494932713
6.9125,0.01215912515171156,0.010310956028330528
6.925,0.015787848654188783,0.010281807959554556
6.9375,0.013494477079210733,0.01025279268088319
6.95,0.016929198172394175,0.010223909587363413
6.9624999999999995,0.01010751073383946,0.010195158076798211
6.975,0.01204627593385667,0.010166537549734001
6.9875,0.014368328854560356,0.010138047409448136
7.0,0.014340576191220648,0.010109687061936459
7.012499999999999,0.013719101317121885,0.010081455915900922
7.0249999999999995,0.015614274568530085,0.010053353382737273
7.0375,0.013363632007392988,0.01002537887652275
7.05,0.01592476194698034,0.009997531814003893
7.0625,0.011691226717455991,0.009969811614584378
7.075,0.012241307876953317,0.009942217700312906
7.0875,0.015117703260412542,0.009914749495871154
7.1,0.012276318065401394,0.009887406428561781
7.1125,0.01332624786273249,0.009860187928296493
7.125,0.01317207502096903,0.009833093427584141
7.1375,0.013291874152161019,0.009806122361518918
7.1499999999999995,0.016245674195439246,0.009779274167768547
7.1625,0.014405250269176918,0.00975254828656258
7.175,0.013839787945077802,0.009725944160680722
7.1875,0.01181974480173769,0.009699461235441206
7.199999999999999,0.013952810910762998,0.009673098958689234
7.2124999999999995,0.012845776589671056,0.009646856780785472
7.225,0.011529723624887004,0.00962073415459457
7.2375,0.014202673419241077,0.009594730535473777
7.25,0.01591798578147401,0.009568845381261572
7.2625,0.013957762724018245,0.009543078152266364
7.275,0.011115248168091922,0.009517428311255245
7.2875,0.013094498213791675,0.009491895323442771
7.3,0.013944594507597441,0.009466478656479833
7.3125,0.012604614596784282,0.009441177780442553
