time (ns),FitRates_Biexp_data,FitRates_Biexp_sims
1.65,0.05989124341043609,0.04758471709485754
1.6624999999999999,0.062168269074338596,0.047335676789390574
1.675,0.07129698024600048,0.047095604920673245
1.6875,0.0648542368322902,0.04686392215817352
1.7,0.06125454308881039,0.04664008784019964
1.7125,0.0615552867177795,0.04642359738947688
1.725,0.058235834358918416,0.046213979901462525
1.7375,0.06027963012428216,0.046010795893853366
1.75,0.05605321407459271,0.045813635206512236
1.7625,0.06761753513728377,0.04562211504175945
1.775,0.059646145523371386,0.045435878135647645
1.7874999999999999,0.06161696719866892,0.04525459105146513
1.7999999999999998,0.06446191422426481,0.04507794258729845
1.8125,0.057416352702252704,0.04490564229003028
1.825,0.05894669197287392,0.04473741906865899
1.8375,0.06359439129163985,0.044573019900301304
1.8499999999999999,0.05943799561884777,0.04441220862268319
1.8625,0.058426609480092255,0.04425476480733824
1.8750000000000002,0.056959658143737414,0.044100482708119414
1.8874999999999997,0.053919280015968025,0.04394917027999005
1.9,0.05363169051921666,0.04380064826339691
1.9125,0.056043831691583015,0.04365474932984197
1.9249999999999998,0.05669295359750896,0.04351131728456227
1.9374999999999998,0.049688002398612395,0.04337020632250104
1.95,0.06277934020472904,0.04323128033400829
1.9625000000000001,0.04736773362616923,0.043094412256946546
1.9749999999999999,0.051379918597162316,0.04295948347210081
1.9874999999999998,0.05306423009503161,0.04282638323899763
2.0,0.052165299264616036,0.042695008169432995
2.0125,0.05806851519526539,0.04256526173618826
2.025,0.05351284700110882,0.04243705381458243
2.0375,0.05127775487106908,0.04231030025466593
2.05,0.05486286766733894,0.04218492248200797
2.0625,0.05262436690441772,0.042060847125166195
2.0749999999999997,0.05211669628508451,0.04193800566805538
2.0875,0.04617165354040984,0.04181633412555088
2.1,0.05113024296043443,0.041695772740773844
2.1125,0.04959502447421574,0.04157626570260906
2.125,0.04506366360623274,0.04145776088210311
2.1375,0.05211504568066531,0.04134020958648093
2.15,0.05409177478230284,0.04122356632960315
2.1624999999999996,0.044995293833753974,0.041107788617765297
2.175,0.049507090699953446,0.04099283674981362
2.1875,0.04835902634653593,0.04087867363062032
2.2,0.04422750215755291,0.040765264597025765
2.2125,0.0478312928459235,0.04065257725541371
2.225,0.047603596310133396,0.040540581330142815
2.2375,0.051821280944348576,0.040429248522108066
2.2499999999999996,0.05158163983184724,0.04031855237675564
2.2624999999999997,0.05045340827506785,0.04020846816091899
2.275,0.04601180553359726,0.04009897274788671
2.2875,0.04193486003752339,0.03999004451015196
2.3,0.04355831237685879,0.039881663219330045
2.3125,0.05144611652172299,0.03977380995276494
2.325,0.046604372519722825,0.03966646700637784
2.3375,0.046507334354716816,0.03955961781334043
2.3499999999999996,0.04460627243456473,0.03945324686818355
2.3625,0.0447146392912136,0.03934733965597806
2.375,0.046435576499484425,0.039241882586248715
2.3875,0.04533010590889313,0.039136862931304965
2.4,0.0433777883778615,0.03903226876869316
2.4125,0.043677805091305234,0.038928088927494914
2.4250000000000003,0.042175366496181234,0.03882431293821452
2.4374999999999996,0.04671305178957055,0.038720930986015416
2.4499999999999997,0.03793774371123111,0.03861793386708196
2.4625,0.036231887482008486,0.03851531294789767
2.475,0.04474331472584051,0.03841306012724485
2.4875,0.04283908322011968,0.0383111678007438
2.5,0.04591902419051307,0.03820962882776189
2.5125,0.03821408964040133,0.03810843650053411
2.525,0.03850033919607855,0.038007584515347095
2.5374999999999996,0.04142826069244391,0.037907066945649034
2.55,0.04262146405867115,0.03780687821695647
2.5625,0.04175515736088062,0.03770701308343799
2.5749999999999997,0.039698678003671044,0.03760746660606272
2.5875,0.045015187960688166,0.037508234132209085
2.6,0.04070894175959184,0.03740931127663614
2.6125000000000003,0.04169495373657373,0.037310693903726405
2.6249999999999996,0.03713867742500104,0.03721237811091541
2.6374999999999997,0.03633839490393878,0.037114360213228295
2.65,0.048570529400724566,0.03701663672884975
2.6625,0.04719711325367955,0.036919204365658244
2.675,0.03880083607410178,0.03682206000865975
2.6875,0.044517052922066674,0.036725200708261296
2.7,0.037268206434871776,0.03662862366932791
2.7125,0.03335656032123062,0.036532326240970664
2.7249999999999996,0.03698243868692816,0.036436305907017075
2.7375,0.043681933960388636,0.036340560277118
2.75,0.04257906958729917,0.0362450870784488
2.7624999999999997,0.03676520645691163,0.03614988414796479
2.775,0.03624669655060435,0.03605494942517409
2.7875,0.0404765470542141,0.03596028094539318
2.8000000000000003,0.036480781253484265,0.03586587683345303
2.8125,0.03592279008622564,0.03577173529782552
2.8249999999999997,0.03383205116449841,0.03567785462514225
2.8375,0.04184342126029466,0.03558423317507938
2.85,0.03204525968618802,0.03549086937558403
2.8625,0.04174177877770186,0.035397761718419476
2.875,0.0377566984687326,0.03530490875500793
2.8875,0.039908565386529635,0.03521230909255066
2.9,0.04102350258792365,0.03511996139040742
2.9124999999999996,0.036192272975972,0.03502786435671738
2.925,0.03435341278021101,0.034936016745245733
2.9375,0.03245652080806354,0.03484441735244078
2.9499999999999997,0.03620368339866395,0.03475306501468742
2.9625,0.03568918612409651,0.03466195860574393
2.975,0.03143957473863573,0.03457109703434974
2.9875000000000003,0.035758859005326764,0.03448047924199299
3.0,0.031228297373110135,0.03439010420082681
3.0124999999999997,0.04109736355590217,0.03429997091172475
3.025,0.03367240814683942,0.034210078402465836
3.0375,0.03267457433909529,0.03412042572604068
3.05,0.030534261652226936,0.034031011959070545
3.0625,0.03371428137471057,0.033941836200331726
3.075,0.038675853444536695,0.03385289756937849
3.0875,0.03242481182844958,0.033764195205257475
3.0999999999999996,0.03282642994556747,0.033675728265308055
3.1125,0.03610757090714467,0.0335874959240424
3.125,0.031187654720349733,0.03349949737210025
3.1374999999999997,0.03386020522758651,0.03341173181527317
3.15,0.03495492777975975,0.033324198473593886
3.1625,0.034666766997913406,0.03323689658048609
3.1750000000000003,0.03264912028148878,0.03314982538197097
3.1875,0.03474549410025334,0.033062984135926225
3.1999999999999997,0.03376883819442752,0.032976372111394724
3.2125,0.03439354852974717,0.032889988587938734
3.2249999999999996,0.031164010674717704,0.03280383285503735
3.2375,0.03239119162267069,0.03271790421152371
3.25,0.037443591812883835,0.032632201965059726
3.2625,0.037607970323262394,0.032546725431645544
3.275,0.03789769483561012,0.032461473935161606
3.2875,0.03343176739745342,0.03237644680694103
3.3,0.031955084560605966,0.03229164338537033
3.3125,0.032534270509485694,0.0322070630155165
3.3249999999999997,0.03248762167025914,0.032122705048778885
3.3375,0.03280253961846248,0.032038568842563946
3.35,0.0368003903931933,0.03195465375998154
3.3625,0.03186908732139504,0.031870959169561335
3.375,0.030518189977628316,0.03178748444498774
3.3874999999999997,0.031271908079316575,0.03170422896485249
3.4,0.032894104726712774,0.03162119211242339
3.4124999999999996,0.03199313533614055,0.03153837327542828
3.425,0.031938404768590826,0.03145577184585327
3.4375,0.031331987741306286,0.031373387219754044
3.45,0.02831072375311433,0.031291218797079745
3.4625,0.029405769473698055,0.031209265981508166
3.475,0.03141594503328056,0.03112752818029184
3.4875,0.028100874525639107,0.031046004804114128
3.5,0.0320840923269744,0.030964695266954678
3.5124999999999997,0.026342160799651522,0.030883598985963608
3.525,0.03242246623269928,0.030802715381343892
3.5375,0.02704249030213175,0.030722043876241334
3.55,0.02986649924135455,0.03064158389664166
3.5625,0.029175466720403335,0.03056133487127421
3.5749999999999997,0.026866010517629473,0.030481296231521897
3.5875,0.0282992563961038,0.030401467411336848
3.5999999999999996,0.031799580249630345,0.030321847847161496
3.6125,0.027334892840072407,0.030242436977854704
3.625,0.02984682834901532,0.03016323424462257
3.6375,0.03148996161034705,0.030084239090953594
3.65,0.028359373146492388,0.030005450962558
3.6625,0.03086440436637324,0.029926869307310776
3.675,0.026632667177249984,0.029848493575198396
3.6874999999999996,0.03357649934275123,0.02977032321826877
3.6999999999999997,0.028345647067645748,0.029692357690584346
3.7125,0.0291820691380759,0.029614596448178102
3.725,0.026680050187499225,0.029537038949012245
3.7375000000000003,0.029456416967160105,0.02945968465293941
3.7500000000000004,0.030502552672614366,0.02938253302166624
3.7624999999999997,0.03155077335207047,0.02930558351871918
3.7749999999999995,0.03268169800026893,0.029228835609412262
3.7874999999999996,0.0316331667001468,0.029152288760816897
3.8,0.02757994036544762,0.02907594244173335
3.8125,0.02876324998544383,0.028999796122663988
3.825,0.030640508452406574,0.028923849275788005
3.8375000000000004,0.029908248208155148,0.02884810137493767
3.8499999999999996,0.02862259364533739,0.028772551895575867
3.8625,0.025450486918170777,0.02869720031477495
3.8749999999999996,0.027694613935552316,0.028622046111196765
3.8874999999999997,0.025427030960649803,0.0285470887650738
3.9,0.023700498739241307,0.028472327758191314
3.9125,0.02953182352689521,0.028397762573870496
3.9250000000000003,0.03277291561285238,0.028323392696952474
3.9375000000000004,0.025178050315256453,0.028249217613783184
3.9499999999999997,0.026520773572481275,0.028175236812199047
3.9624999999999995,0.022024549928178462,0.02810144978151331
3.9749999999999996,0.02845992572527119,0.028027856012503162
3.9875,0.028504973830958194,0.02795445499739743
4.0,0.02638498964060654,0.027881246229864848
4.0125,0.02673187719017369,0.027808229205002994
4.025,0.025290855722706188,0.02773540341932763
4.0375,0.022183419531107168,0.02766276837076257
4.05,0.022329280837323506,0.027590323558630045
4.0625,0.02574811695694286,0.027518068483641425
4.075,0.028972086366761074,0.027446002647888386
4.0875,0.027113427432521906,0.027374125554834438
4.1,0.028214554327276688,0.02730243670930677
4.1125,0.02301732225795103,0.027230935617488485
4.125,0.023001076835519177,0.02715962178691106
4.137499999999999,0.023746541915116666,0.02708849472644715
4.1499999999999995,0.025186146938689116,0.02701755394630363
4.1625,0.02349851688280685,0.026946798958014898
4.175,0.021564095378625157,0.026876229274436364
4.1875,0.026078064092743602,0.026805844409738266
4.2,0.02267991395229047,0.026735643879399553
4.2125,0.022269337834768966,0.026665627200202057
4.225,0.02454256761425961,0.026595793890224796
4.2375,0.026907883745502504,0.026526143468838456
4.25,0.030135770996113514,0.026456675456700048
4.2625,0.026192915379865664,0.026387389375747677
4.275,0.024374814081022614,0.02631828474919546
4.2875,0.026274486018505915,0.026249361101528604
4.3,0.026301851302281177,0.026180617958498534
4.3125,0.02040076675948059,0.02611205484711822
4.324999999999999,0.022718234760381904,0.02604367129565754
4.3374999999999995,0.022465846634447836,0.025975466833638782
4.35,0.025627709708332693,0.025907440991832224
4.3625,0.0219908200576815,0.025839593302251804
4.375,0.029980679608323648,0.025771923298150867
4.3875,0.027615477623133718,0.02570443051401801
4.4,0.023916814791938804,0.025637114485572952
4.4125,0.02382203534876894,0.02556997474976256
4.425,0.021702398654084926,0.025503010844756827
4.4375,0.02536445600491517,0.02543622230994501
4.45,0.020593018737239236,0.025369608685931744
4.4625,0.02202296340687739,0.02530316951453331
4.475,0.024407999917220154,0.025236904338773795
4.4875,0.02271361104500704,0.025170812702881507
4.499999999999999,0.01940152971711458,0.02510489415228526
4.512499999999999,0.02280743487509348,0.025039148233610767
4.5249999999999995,0.02386747040722706,0.0249735744946771
4.5375,0.021651838034539062,0.02490817248449316
4.55,0.021824022137530028,0.024842941753254143
4.5625,0.022644895163941997,0.024777881852338153
4.575,0.023833937075362348,0.02471299233430271
4.5875,0.023929672131617077,0.024648272752881405
4.6,0.02293870136329626,0.024583722662980492
4.6125,0.02023807035091589,0.024519341620675577
4.625,0.023903088713092893,0.02445512918320832
4.6375,0.02854545707616219,0.024391084908983132
4.65,0.01592754191231516,0.024327208357563877
4.6625000000000005,0.020382610110882448,0.02426349908967072
4.675,0.022873459051821393,0.024199956667176822
4.687499999999999,0.016811008331964236,0.02413658065310522
4.699999999999999,0.02525215376624035,0.024073370611625594
4.7124999999999995,0.02202504838087902,0.02401032610805113
4.725,0.021020525281546753,0.023947446708835394
4.7375,0.024915815795887634,0.02388473198156921
4.75,0.022881103956494474,0.023822181494977543
4.7625,0.02577530849288443,0.023759794818916425
4.775,0.02520133252494415,0.02369757152436987
4.7875,0.026354801242624255,0.023635511183446856
4.8,0.019259716658596545,0.023573613369378226
4.8125,0.020172375232355183,0.023511877656513722
4.825,0.026423214163975833,0.02345030362031893
4.8375,0.022424668397910397,0.023388890837372306
4.8500000000000005,0.022332755793992225,0.023327638885362167
4.8625,0.028347222577662028,0.023266547343083737
4.874999999999999,0.019373830189627066,0.023205615790436195
4.887499999999999,0.019526641409183264,0.023144843808419687
4.8999999999999995,0.018381382564721497,0.023084230979132432
4.9125,0.020421158656246535,0.02302377688576777
4.925,0.022843574424460247,0.022963481112611255
4.9375,0.02166382663504973,0.02290334324503774
4.95,0.02160796670658197,0.0228433628695085
4.9624999999999995,0.017091304901045032,0.022783539573568327
4.975,0.016865926134038114,0.022723872945842705
4.9875,0.019020948339805204,0.02266436257603488
5.0,0.013910850808974777,0.022605008054923038
5.0125,0.013859334576346454,0.02254580897435747
5.025,0.020783793858413144,0.02248676492725774
5.0375000000000005,0.01726972839074002,0.022427875507609815
5.05,0.02332494279714817,0.022369140310463324
5.062499999999999,0.021312856011395983,0.022310558931928657
5.074999999999999,0.021579385187972432,0.02225213096917427
5.0874999999999995,0.01874799049338939,0.022193856020423796
5.1,0.020677325872247566,0.022135733684953342
5.1125,0.018868571489832918,0.022077763563088656
5.125,0.019016257148300235,0.022019945256202416
5.1375,0.02151588035483153,0.021962278366711427
5.1499999999999995,0.018837666398041273,0.021904762498073903
5.1625,0.020249345522592607,0.02184739725478673
5.175,0.020171419619271318,0.021790182242382695
5.1875,0.017707588466440757,0.021733117067427803
5.2,0.01967675953731993,0.02167620133751855
5.2125,0.022075435252591695,0.021619434661279212
5.2250000000000005,0.020238939303480464,0.021562816648359132
5.2375,0.017477285713146114,0.02150634690943004
5.249999999999999,0.019008959739294215,0.021450025056183385
5.262499999999999,0.018995059912614874,0.021393850701327623
5.2749999999999995,0.020893955746566346,0.02133782345858557
5.2875,0.02003685192223232,0.021281942942691714
5.3,0.017100687284053277,0.02122620876938961
5.3125,0.017871258925589505,0.021170620555429176
5.325,0.02141828172395801,0.02111517791856407
5.3374999999999995,0.015518713260110301,0.021059880477549083
5.35,0.016141946738844823,0.02100472785213748
5.3625,0.016299970393405878,0.020949719663078393
5.375,0.01915907786743109,0.020894855532114214
5.3875,0.020072470228098074,0.02084013508197798
5.4,0.017459160049790635,0.020785557936390774
5.4125000000000005,0.02081611095544252,0.02073112372005917
5.425,0.022874935908404743,0.020676832058672583
5.437499999999999,0.020299211150804738,0.02062268257890075
5.449999999999999,0.018301435770515538,0.020568674908391125
5.4624999999999995,0.019901502359941745,0.02051480867576636
5.475,0.021352123021765996,0.020461083510621675
5.4875,0.021483823879552083,0.0204074990435224
5.5,0.016092428606299992,0.020354054906001347
5.5125,0.021015696000846962,0.020300750730556334
5.5249999999999995,0.02075712356597255,0.020247586150647624
5.5375,0.0162977985454869,0.020194560800695427
5.55,0.014184416772809011,0.020141674316077364
5.5625,0.02182228465919438,0.020088926333125964
5.575,0.01690476831366878,0.020036316489126165
5.5875,0.019177582011697766,0.01998384442231282
5.6000000000000005,0.01759777983567334,0.019931509771868205
5.6125,0.019447412397110727,0.01987931217791954
5.625,0.017873215946753604,0.019827251281536507
5.637499999999999,0.01770281434886363,0.019775326724728776
5.6499999999999995,0.02215440364291264,0.019723538150443577
5.6625,0.01840292729607446,0.01967188520256318
5.675,0.018863185306994584,0.019620367525902526
5.6875,0.016127577140020447,0.019568984766206707
5.7,0.01397617999436915,0.01951773657014859
5.7124999999999995,0.01724463736409979,0.019466622585326335
5.725,0.017027018202653527,0.01941564246026101
5.7375,0.021257864822096684,0.019364795844394166
5.75,0.015264272767234952,0.019314082388085414
5.7625,0.01705622674565019,0.01926350174261002
5.775,0.01909896111704321,0.01921305356015653
5.7875000000000005,0.01697923754844228,0.019162737493824338
5.8,0.015708619642116235,0.01911255319762134
5.8125,0.016086388788465397,0.019062500326461538
5.824999999999999,0.013742662906153334,0.019012578536162655
5.8374999999999995,0.017486233726571467,0.018962787483443787
5.85,0.01510849462523544,0.018913126825923034
5.8625,0.01757699001753102,0.018863596222115142
5.875,0.01616661893120072,0.01881419533142917
5.8875,0.01961464468684709,0.018764923814166112
5.8999999999999995,0.01559160047626051,0.018715781331516614
5.9125,0.017028929428820557,0.018666767545558592
5.925,0.015453210326883092,0.018617882119254952
5.9375,0.019030573867350003,0.018569124716451224
5.95,0.015954125330839754,0.018520495001873305
5.9625,0.01615106850010337,0.018471992641125114
5.9750000000000005,0.016456430317465756,0.018423617300686302
5.9875,0.014413655101891227,0.018375368647909958
6.0,0.01906577528084588,0.01832724635102034
6.012499999999999,0.018675711394657728,0.018279250079110562
6.0249999999999995,0.02029799491597025,0.01823137950214035
6.0375,0.01496517929455053,0.018183634290933733
6.05,0.014622725088898395,0.018136014117176826
6.0625,0.015810522746459374,0.018088518653415542
6.075,0.01664633669947192,0.018041147573053338
6.0874999999999995,0.017108245314810977,0.017993900550348996
6.1,0.015171391340959661,0.01794677726041435
6.1125,0.014792952896274875,0.017899777379212084
6.125,0.01636199836996077,0.017852900583553464
6.1375,0.014616267012952877,0.017806146551096167
6.15,0.013208735813835417,0.01775951496034201
6.1625000000000005,0.015996017721761728,0.017713005490634783
6.175,0.01712761819824531,0.017666617822158018
6.1875,0.01789888483111465,0.01762035163593281
6.199999999999999,0.014623216926292466,0.017574206613815587
6.2124999999999995,0.01443947859237494,0.017528182438495982
6.225,0.01162058087396487,0.01748227879349458
6.2375,0.016130826877501867,0.01743649536316081
6.25,0.017119278302235818,0.01739083183267072
6.262499999999999,0.013802432160877065,0.017345287888024842
6.2749999999999995,0.012121856241426842,0.017299863216046034
6.2875,0.014487602965125464,0.017254557504377294
6.3,0.01475283281007786,0.017209370441479663
6.3125,0.018148647341760523,0.01716430171663004
6.325,0.014818509491137558,0.017119351019919064
6.3375,0.01322715308418481,0.017074518042248975
6.3500000000000005,0.01674044938373092,0.017029802475331503
6.3625,0.0165695401570686,0.01698520401168574
6.375,0.015259915862123863,0.016940722344636006
6.387499999999999,0.01426043144996184,0.016896357168309777
6.3999999999999995,0.016067271832047703,0.01685210817763555
6.4125,0.02031693342982046,0.016807975068340773
6.425,0.014830498091650032,0.01676395753694972
6.4375,0.014503417795100046,0.016720055280781427
6.449999999999999,0.012953152750767628,0.01667626799794762
6.4624999999999995,0.013952897784681144,0.016632595387350606
6.475,0.017391642435532664,0.016589037148681228
6.4875,0.01365665772857796,0.016545592982416802
6.5,0.014256435249791314,0.016502262589819034
6.5125,0.013647449093402568,0.01645904567293199
6.525,0.012725975431206987,0.01641594193458003
6.5375000000000005,0.018353061667862634,0.016372951078365776
6.55,0.017768400208162727,0.016330072808668075
6.5625,0.016545736703878836,0.016287306830639944
6.575,0.011457652268129805,0.01624465285020658
6.5874999999999995,0.015736245547641557,0.01620211057406331
6.6,0.016239158651683665,0.016159679709673577
6.6125,0.014565532645573765,0.016117359965266937
6.625,0.01590104536770862,0.016075151049837047
6.637499999999999,0.013316633218433736,0.016033052673139658
6.6499999999999995,0.014436595449592094,0.01599106454569064
6.6625,0.012412796988609217,0.015949186378763972
6.675,0.014362768923887076,0.015907417884389763
6.6875,0.013079467425715679,0.015865758775352276
6.7,0.012803312209443784,0.015824208765187933
6.7125,0.016324555711844536,0.015782767568183382
6.725,0.016423591976935395,0.01574143489937349
6.7375,0.013920928183318507,0.01570021047453942
6.75,0.014328019357190053,0.015659094010206657
6.7625,0.013605181635922474,0.015618085223643054
6.7749999999999995,0.013401769656844701,0.015577183832856908
6.7875,0.011258416382888969,0.015536389556595009
6.8,0.012179627396061371,0.015495702114340695
6.8125,0.015313430194838766,0.015455121226311942
6.824999999999999,0.01031749960830794,0.015414646613459435
6.8374999999999995,0.013376749968822212,0.015374277997464646
6.85,0.01712040766315554,0.015334015100737916
6.8625,0.011185963536323356,0.015293857646416551
6.875,0.013208157209222736,0.015253805358362932
6.8875,0.012916971204873912,0.01521385796116258
6.9,0.013210299544336867,0.015174015180122308
6.9125,0.01215912515171156,0.015134276741268288
6.925,0.015787848654188783,0.015094642371344209
6.9375,0.013494477079210733,0.015055111797809348
6.95,0.016929198172394175,0.015015684748836753
6.9624999999999995,0.01010751073383946,0.014976360953311332
6.975,0.01204627593385667,0.014937140140828009
6.9875,0.014368328854560356,0.014898022041689845
7.0,0.014340576191220648,0.014859006386906206
7.012499999999999,0.013719101317121885,0.014820092908190904
7.0249999999999995,0.015614274568530085,0.01478128133796035
7.0375,0.013363632007392988,0.014742571409331712
7.05,0.01592476194698034,0.014703962856121095
7.0625,0.011691226717455991,0.014665455412841687
7.075,0.012241307876953317,0.014627048814701945
7.0875,0.015117703260412542,0.014588742797603787
7.1,0.012276318065401394,0.01455053709814075
7.1125,0.01332624786273249,0.014512431453596202
7.125,0.01317207502096903,0.014474425601941522
7.1375,0.013291874152161019,0.01443651928183431
7.1499999999999995,0.016245674195439246,0.014398712232616562
7.1625,0.014405250269176918,0.014361004194312917
7.175,0.013839787945077802,0.014323394907628847
7.1875,0.01181974480173769,0.014285884113948868
7.199999999999999,0.013952810910762998,0.014248471555334779
7.2124999999999995,0.012845776589671056,0.014211156974523876
7.225,0.011529723624887004,0.014173940114927187
7.2375,0.014202673419241077,0.014136820720627715
7.25,0.01591798578147401,0.014099798536378652
7.2625,0.013957762724018245,0.014062873307601666
7.275,0.011115248168091922,0.014026044780385109
7.2875,0.013094498213791675,0.0139893127014823
7.3,0.013944594507597441,0.013952676818309764
7.3125,0.012604614596784282,0.013916136878945514
