time (ns),perovskite_data,perovskite_sims,perovskite_x,perovskite_e,perovskite_h
0.06874999999999999,0.009018320114741752,19479919647.20751,2555.255803155037,5970.468262158441,5970.468262158441
0.06999999999999999,0.03346225967726714,19475993832.219387,2482.2448521301694,6000.378916930011,6000.378916930011
0.07125,0.025766466804212816,19472069203.918125,2411.3200323501555,6028.860861746185,6028.860861746185
0.0725,0.016717256004526816,19468145761.822758,2342.421737091488,6055.957091271359,6055.957091271359
0.07374999999999998,0.016717256004526816,19464223505.455795,2275.492062764868,6081.709440318988,6081.709440318988
0.075,0.018138598014948496,19460302434.336357,2210.474760251801,6106.158610787048,6106.158610787048
0.07624999999999998,0.024283341233428395,19456382547.994617,2147.315187631643,6129.344198211063,6129.344198211063
0.07749999999999999,0.00018231061661818,19452463845.949768,2085.960264259372,6151.304717924178,6151.304717924178
0.07875,0.029809666808142718,19448546327.72157,2026.358426155486,6172.077630815143,6172.077630815143
0.07999999999999999,0.027780034652311575,19444629992.834484,1968.4595826705429,6191.69936867633,6191.69936867633
0.08124999999999999,0.011855038224198014,19440714840.816525,1912.2150743879133,6210.205359135119,6210.205359135119
0.08249999999999999,0.05533038062098863,19436800871.1847,1857.5776322293761,6227.630050163109,6227.630050163109
0.08374999999999999,0.007941545864422365,19432888083.46894,1804.5013377291812,6244.006934158667,6244.006934158667
0.08499999999999999,0.029201376662733234,19428976477.18482,1752.9415844431967,6259.368571599291,6259.368571599291
0.08625,0.016717256004526816,19425066051.86908,1702.8550404607072,6273.74661426122,6273.74661426122
0.0875,0.016717256004526816,19421156807.037823,1654.1996119873559,6287.1718280045325,6287.1718280045325
0.08874999999999998,0.016717256004526816,19417248742.214836,1606.9344079686268,6299.674115122791,6299.674115122791
0.09,0.007206283663494601,19413341856.92988,1561.0197057241355,6311.282536257028,6311.282536257028
0.09124999999999998,0.01617240823386532,19409436150.70843,1516.4169175638444,6322.025331874553,6322.025331874553
0.09249999999999999,-0.0025893063037040857,19405531623.074966,1473.0885583581507,6331.929943313661,6331.929943313661
0.09375,0.03412869563219545,19401628273.554073,1430.998214034587,6341.023033395957,6341.023033395957
0.09499999999999999,0.02893209579413214,19397726101.668518,1390.1105109746622,6349.330506608488,6349.330506608488
0.09624999999999999,0.016717256004526816,19393825106.954132,1350.3910862851228,6356.877528858416,6356.877528858416
0.09749999999999999,0.0031504824906348735,19389925288.92941,1311.8065589186472,6363.688546803381,6363.688546803381
0.09874999999999999,0.02683247331203028,19386026647.12385,1274.3245016197056,6369.787306761131,6369.787306761131
0.09999999999999998,0.02724810817265204,19382129181.059757,1237.913413672007,6375.1968732023615,6375.1968732023615
0.10124999999999999,0.04938443321072387,19378232890.27698,1202.5426944246276,6379.939646831055,6379.939646831055
0.1025,0.036023818312757715,19374337774.291363,1168.1826175745753,6384.037382256907,6384.037382256907
0.10374999999999998,0.009421033684361618,19370443832.633884,1134.8043061841738,6387.511205264711,6387.511205264711
0.105,-0.0025893063037040857,19366551064.83124,1102.3797084122714,6390.381629685813,6390.381629685813
0.10624999999999998,0.008070758774460573,19362659470.41528,1070.8815739388779,6392.668573876972,6392.668573876972
0.10749999999999998,-0.0025893063037040857,19358769048.910587,1040.2834310634184,6394.39137681215,6394.39137681215
0.10874999999999999,0.026038483261449485,19354879799.850357,1010.5595644573539,6395.56881379294,6395.56881379294
0.10999999999999999,0.05431175218018641,19350991722.758137,981.6849935524733,6396.219111783461,6396.219111783461
0.11124999999999999,0.01334928076156878,19347104817.16927,953.6354515466945,6396.359964375712,6396.359964375712
0.11249999999999999,0.016717256004526816,19343219082.60774,926.3873650097283,6396.008546391453,6396.008546391453
0.11374999999999999,0.004028053504645863,19339334518.604248,899.917834071468,6395.181528126791,6395.181528126791
0.11499999999999998,0.004849050217503296,19335451124.688553,874.204613176452,6393.895089245705,6393.895089245705
0.11624999999999999,0.021982682088590406,19331568900.395237,849.2260923882275,6392.164932328825,6392.164932328825
0.11749999999999998,0.002480146866800345,19327687845.2497,824.9612792279011,6390.006296083789,6390.006296083789
0.11875,0.032110325952980426,19323807958.783184,801.3897810316141,6387.433968223568,6387.433968223568
0.12,0.01029752792412134,19319929240.52628,778.4917878121155,6384.462298019131,6384.462298019131
0.12124999999999998,-0.0025893063037040857,19316051690.01381,756.2480556100274,6381.105208532853,6381.105208532853
0.12249999999999998,-0.0025893063037040857,19312175306.77207,734.6398903208143,6377.376208539049,6377.376208539049
0.12374999999999999,-0.0025893063037040857,19308300090.33637,713.6491319838601,6373.288404138006,6373.288404138006
0.12499999999999997,0.015651249496709832,19304426040.234234,693.2581395204525,6368.854510069857,6368.854510069857
0.12625,0.035739549910673955,19300553156.004166,673.4497759078456,6364.086860734619,6364.086860734619
0.1275,0.018330089219464416,19296681437.170403,654.2073937769429,6358.997420924659,6358.997420924659
0.12874999999999998,0.03453140920181479,19292810883.2715,635.5148214214946,6353.597796275819,6353.597796275819
0.12999999999999998,0.016717256004526816,19288941493.834503,617.3563492070526,6347.89924344337,6347.89924344337
0.13124999999999998,0.05817306464183229,19285073268.4011,599.7167163682607,6341.9126800089225,6341.9126800089225
0.13249999999999998,0.03514624729874889,19281206206.498386,582.581098183383,6335.648694124313,6335.648694124313
0.13375,0.012524297073782413,19277340307.661526,565.9350935152938,6329.117553898482,6329.117553898482
0.13499999999999998,-0.0025893063037040857,19273475571.41722,549.764712708456,6322.329216533226,6322.329216533226
0.13624999999999998,0.002953927536941058,19269611997.312702,534.0563658317178,6315.293337213667,6315.293337213667
0.13749999999999998,0.0008498233457970684,19265749584.87172,518.7968512570462,6308.019277759183,6308.019277759183
0.13874999999999998,0.05670434456439537,19261888333.629784,503.9733445645988,6300.516115040475,6300.516115040475
0.13999999999999999,0.04228540608840235,19258028243.12415,489.573387764809,6292.7926491683465,6292.7926491683465
0.14125,0.019536250991864467,19254169312.893116,475.58487882842746,6284.857411459698,6284.857411459698
0.1425,0.01598199380359832,19250311542.464066,461.99606151571976,6276.718672186135,6276.718672186135
0.14375,0.016717256004526816,19246454931.373943,448.7955154962732,6268.384448110515,6268.384448110515
0.145,0.017333170875709406,19242599479.160934,435.97214675110865,6259.862509816646,6259.862509816646
0.14624999999999996,0.036023818312757715,19238745185.361404,423.5151782490317,6251.160388837275,6251.160388837275
0.14749999999999996,0.018683445785609657,19234892049.50585,411.41414088938694,6242.285384585403,6242.285384585403
0.14875,0.011451829920464845,19231040071.13922,399.6588647036036,6233.2445710938655,6233.2445710938655
0.15,0.004043623078264054,19227189249.78839,388.2394703081382,6224.044803568025,6224.044803568025
0.15125,0.036023818312757715,19223339584.99968,377.146360601631,6214.692724756335,6214.692724756335
0.15249999999999997,0.0020774332971801113,19219491076.29955,366.37021269929824,6205.194771143431,6205.194771143431
0.15374999999999997,0.016717256004526816,19215643723.235207,355.9019700977821,6195.557178970306,6195.557178970306
0.15499999999999997,0.03727933708863197,19211797525.333218,345.73283506387315,6185.7859900860485,6185.7859900860485
0.15625,-0.0025893063037040857,19207952482.143875,335.8542612407084,6175.887057635511,6175.887057635511
0.1575,0.024084545425212493,19204108593.19194,326.257946465232,6165.866051587198,6165.866051587198
0.15874999999999997,0.0006363601261743401,19200265858.028423,316.935825790881,6155.728464105555,6155.728464105555
0.15999999999999998,0.014845822357469975,19196424276.18381,307.88006470963313,6145.47961477176,6145.47961477176
0.16124999999999998,0.036023818312757715,19192583847.19444,299.0830525677203,6135.124655657022,6135.124655657022
0.16249999999999998,0.006660766546677968,19188744570.59972,290.53739616947325,6124.668576252307,6124.668576252307
0.16374999999999998,0.036023818312757715,19184906445.94741,282.23591356392336,6114.116208258303,6114.116208258303
0.16499999999999998,0.04743224149489302,19181069472.764923,274.1716280089385,6103.472230239393,6103.472230239393
0.16624999999999998,0.03358384786153398,19177233650.605057,266.337762107821,6092.741172145248,6092.741172145248
0.16749999999999998,0.003956899098103867,19173398978.99451,258.7277321134396,6081.927419703639,6081.927419703639
0.16874999999999998,0.036023818312757715,19169565457.478714,251.33514239510862,6071.035218687936,6071.035218687936
0.16999999999999998,0.007799237051341419,19165733085.59687,244.15378006356437,6060.068679062688,6060.068679062688
0.17124999999999996,0.04504934007893819,19161901862.894146,237.177609749521,6049.031779010611,6049.031779010611
0.1725,0.032181480359522,19158071788.901867,230.40076853141818,6037.928368844212,6037.928368844212
0.17375,0.05516455738644349,19154242863.168938,223.8175610080974,6026.762174805205,6026.762174805205
0.175,-9.890207475479443e-05,19150415085.23105,217.42245451226606,6015.5368027548075,6015.5368027548075
0.17624999999999996,0.016717256004526816,19146588454.633907,211.21007446072628,6004.255741757901,6004.255741757901
0.17749999999999996,0.016717256004526816,19142762970.91563,205.17519983746135,5992.922367564003,5992.922367564003
0.17874999999999996,0.006589612140134452,19138938633.620506,199.31275880578298,5981.53994598789,5981.53994598789
0.18,0.016504054702964767,19135115442.286125,193.61782444585214,5970.111636192652,5970.111636192652
0.18125,-0.0025893063037040857,19131293396.460392,188.08561061399107,5958.640493877903,5958.640493877903
0.18249999999999997,0.015153779793063414,19127472495.6816,182.7114679203066,5947.129474375768,5947.129474375768
0.18374999999999997,0.03305905137353043,19123652739.495472,177.49087982124425,5935.581435657232,5935.581435657232
0.18499999999999997,0.013803504883162674,19119834127.43906,172.4194588237891,5923.9991412513555,5923.9991412513555
0.18624999999999997,0.023880132929692058,19116016659.065025,167.4929427981237,5912.385263079795,5912.385263079795
0.1875,0.012453229973261934,19112200333.908554,162.70719139564352,5900.742384209001,5900.742384209001
0.18874999999999997,0.026584000378263053,19108385151.51679,158.05818256932042,5889.07300152242,5889.07300152242
0.18999999999999997,-0.0025893063037040857,19104571111.430603,153.5420091934887,5877.37952831494,5877.37952831494
0.19124999999999998,0.045226454892108685,19100758213.201218,149.15487578021398,5865.664296811783,5865.664296811783
0.19249999999999998,0.03919814880269778,19096946456.360363,144.8930952894845,5853.929560613977,5853.929560613977
0.19374999999999998,0.009506942808340165,19093135840.464985,140.7530860305445,5842.177497072481,5842.177497072481
0.19499999999999998,0.014040395218229423,19089326365.052227,136.73136865176528,5830.4102095929975,5830.4102095929975
0.19624999999999998,0.017381363798914546,19085518029.67192,132.8245632165243,5818.629729873425,5818.629729873425
0.19749999999999998,0.016717256004526816,19081710833.866257,129.02938636263468,5806.838020075883,5806.838020075883
0.19874999999999998,-0.0025893063037040857,19077904777.1781,125.34264854293801,5795.036974935151,5795.036974935151
0.19999999999999996,0.008415908574696786,19074099859.158527,121.76125134474117,5783.228423805362,5783.228423805362
0.20124999999999996,0.014679999122923008,19070296079.35073,118.2821848858446,5771.414132646686,5771.414132646686
0.20249999999999999,0.022124990901670676,19066493437.298103,114.90252528497341,5759.59580595374,5759.59580595374
0.20375,0.004185757279306237,19062691932.55176,111.61943220448552,5747.775088627378,5747.775088627378
0.205,0.022314735985784605,19058891564.65727,108.43014646329165,5735.953567791495,5735.953567791495
0.20624999999999996,0.021455062705932105,19055092333.16099,105.33198771798098,5724.13277455641,5724.13277455641
0.20749999999999996,0.02096280226149749,19051294237.60624,102.32235221020365,5712.31418573038,5712.31418573038
0.20874999999999996,-0.0025893063037040857,19047497277.54342,99.39871057841702,5700.499225480711,5700.499225480711
0.21,-0.0025893063037040857,19043701452.51857,96.55860573215655,5688.689266945948,5688.689266945948
0.21125,-0.0025893063037040857,19039906762.084286,93.79965078704484,5676.885633800518,5676.885633800518
0.21249999999999997,0.015175577196128996,19036113205.78243,91.11952705880333,5665.089601773238,5665.089601773238
0.21374999999999997,-0.0025893063037040857,19032320783.161922,88.51598211458086,5653.302400120979,5653.302400120979
0.21499999999999997,0.016527510920414826,19028529493.77081,85.98682787996131,5641.525213058807,5641.525213058807
0.21624999999999997,0.016717256004526816,19024739337.164013,83.5299388000594,5629.759181147859,5629.759181147859
0.21749999999999997,0.0008929816218263407,19020950312.883835,81.14325005315928,5618.005402642162,5618.005402642162
0.21874999999999997,0.04385080303231193,19017162420.47971,78.82475581539455,5606.264934795601,5606.264934795601
0.21999999999999997,0.014206218452783055,19013375659.50273,76.57250757501134,5594.538795130179,5594.538795130179
0.22124999999999997,0.010242205009259441,19009590029.500916,74.38461249479762,5582.827962666701,5582.827962666701
0.22249999999999998,0.06691431800592838,19005805530.023594,72.2592318213027,5571.133379118967,5571.133379118967
0.22374999999999998,0.02184037327550802,19002022160.620995,70.19457933950983,5559.455950052541,5559.455950052541
0.22499999999999998,0.016717256004526816,18998239920.844357,68.18891987166312,5547.796546009114,5547.796546009114
0.22624999999999998,0.03225263476606241,18994458810.24589,66.24056781898742,5536.156003597476,5536.156003597476
0.22749999999999998,0.016717256004526816,18990678828.372677,64.34788574507527,5524.535126552065,5524.535126552065
0.22874999999999998,-0.00017005648129618615,18986899974.775414,62.50928299975067,5512.934686760028,5512.934686760028
0.22999999999999995,0.016717256004526816,18983122249.003975,60.72321438225285,5501.35542525773,5501.35542525773
0.23124999999999996,0.0349565022146357,18979345650.616974,58.98817884261681,5489.798053197585,5489.798053197585
0.23249999999999998,0.036023818312757715,18975570179.156353,57.30271822015907,5478.263252786089,5478.263252786089
0.23374999999999999,0.05476184381682235,18971795834.18143,55.66541601800848,5466.751678193883,5466.751678193883
0.23499999999999996,0.016717256004526816,18968022615.23683,54.07489621265218,5455.26395643868,5455.26395643868
0.23624999999999996,-0.0009547629917201004,18964250521.882347,52.52982209749627,5443.800688241833,5443.800688241833
0.2375,0.028671196303479706,18960479553.666134,51.02889515946923,5432.362448859326,5432.362448859326
0.23874999999999996,0.013732437782641582,18956709710.140785,49.57085398772394,5420.949788887933,5420.949788887933
0.24,0.010716567719535377,18952940990.858536,48.15447321352128,5409.563235047272,5409.563235047272
0.24124999999999996,0.036023818312757715,18949173395.37513,46.778562480404204,5398.203290938463,5398.203290938463
0.24249999999999997,0.021366010565232615,18945406923.239677,45.44196544379695,5386.870437780074,5386.870437780074
0.24374999999999994,0.036023818312757715,18941641574.008106,44.143558799188504,5375.565135122019,5375.565135122019
0.24499999999999997,0.02001407684094541,18937877347.233284,42.88225133808365,5364.287821538061,5364.287821538061
0.24625,0.02898817536117043,18934114242.47501,41.6569830309282,5353.038915297545,5353.038915297545
0.24749999999999997,0.03407893120062506,18930352259.27558,40.46672413623769,5341.81881501697,5341.81881501697
0.24874999999999997,-0.0025893063037040857,18926591397.19949,39.310474335180714,5330.627900291991,5330.627900291991
0.24999999999999994,0.016124302616681074,18922831655.79491,38.18726189088984,5319.4665323104355,5319.4665323104355
0.25125,0.016717256004526816,18919073034.62397,37.09614283179328,5308.335054446881,5308.335054446881
0.2525,0.036023818312757715,18915315533.231834,36.03620015828114,5297.233792839346,5297.233792839346
0.25375,0.013871079742873908,18911559151.182503,35.00654307203953,5286.163056948615,5286.163056948615
0.255,0.016717256004526816,18907803888.024967,34.00630622740471,5275.123140100708,5275.123140100708
0.25625,0.029145559013756418,18904049743.322895,33.03464900410828,5264.114320013002,5264.114320013002
0.25749999999999995,0.036023818312757715,18900296716.62148,32.09075480080205,5253.136859304469,5253.136859304469
0.2587499999999999,0.00846334484572697,18896544807.48521,31.173830348768927,5242.191005990518,5242.191005990518
0.25999999999999995,0.045641565916609256,18892794015.4673,30.283105045243058,5231.276993962878,5231.276993962878
0.26125,0.014108261098011122,18889044340.12605,29.417830305778935,5220.395043454975,5220.395043454975
0.26249999999999996,-0.0025893063037040857,18885295781.014523,28.577278935125115,5209.545361493228,5209.545361493228
0.26375,0.06334711042464428,18881548337.691795,27.760744516073917,5198.728142334673,5198.728142334673
0.26499999999999996,0.027448388183209806,18877802009.715233,26.9675408157734,5187.94356789134,5187.94356789134
0.26625,0.0389648671164717,18874056796.644943,26.19700120900273,5177.19180814174,5177.19180814174
0.2675,0.0376109835577303,18870312698.033207,25.448478117926182,5166.4730215298805,5166.4730215298805
0.26874999999999993,-0.002470715626132864,18866569713.442333,24.72134246785499,5155.78735535215,5155.78735535215
0.26999999999999996,0.04731365081732092,18862827842.425964,24.01498315855963,5145.134946132447,5145.134946132447
0.27124999999999994,-0.0025893063037040857,18859087084.548977,23.328806550688235,5134.515919985894,5134.515919985894
0.27249999999999996,-0.0025893063037040857,18855347439.361946,22.662235966859463,5123.930392971475,5123.930392971475
0.27374999999999994,0.016717256004526816,18851608906.429638,22.014711207010603,5113.378471433931,5113.378471433931
0.27499999999999997,0.0038145902850233336,18847871485.30662,21.385688077593553,5102.860252335218,5102.860252335218
0.27625,0.0281590591884244,18844135175.557915,20.774637934223016,5092.375823575859,5092.375823575859
0.27749999999999997,-0.0025893063037040857,18840399976.737988,20.18104723739254,5081.925264306461,5081.925264306461
0.27875,0.02382396605662985,18836665888.408966,19.604417120885017,5071.508645229718,5071.508645229718
0.27999999999999997,0.015910839397063063,18832932910.12929,19.044262972514936,5061.126028893161,5061.126028893161
0.28124999999999994,0.004043623078264054,18829201041.45766,18.500114026850014,5050.777469972935,5050.777469972935
0.2825,0.016717256004526816,18825470281.95452,17.971512969569932,5040.463015548885,5040.463015548885
0.28374999999999995,0.005393897988163463,18821740631.186554,17.45801555312969,5030.182705371176,5030.182705371176
0.285,-0.0015931446121234198,18818012088.70527,16.959190223404534,5019.936572118739,5019.936572118739
0.28624999999999995,0.0260384832614481,18814284654.081463,16.47461775700271,5009.724641649751,5009.724641649751
0.2875,0.03566848281015288,18810558326.86575,16.003890908941244,4999.546933244407,4999.546933244407
0.28874999999999995,0.016717256004526816,18806833106.62664,15.5466140703886,4989.403459840207,4989.403459840207
0.29,0.0695201116917046,18803108992.9223,15.10240293618663,4979.294228259976,4979.294228259976
0.29125,0.016717256004526816,18799385985.318684,14.670884181872372,4969.219239432847,4969.219239432847
0.2924999999999999,0.0035224643411061168,18795664083.371677,14.251695149928238,4959.178488608398,4959.178488608398
0.29374999999999996,0.02264678988297706,18791943286.64867,13.844483544996947,4949.171965564163,4949.171965564163
0.29499999999999993,0.006223014160908822,18788223594.707726,13.448907137805033,4939.199654806705,4939.199654806705
0.29624999999999996,0.0212948561586912,18784505007.118458,13.064633477546096,4929.26153576645,4929.26153576645
0.2975,0.02043643426512714,18780787523.43668,12.691339612482093,4919.3575829864585,4919.3575829864585
0.29874999999999996,0.05855604705086593,18777071143.22895,12.328711818527847,4909.4877663053285,4909.4877663053285
0.3,-0.0025893063037040857,18773355866.05848,11.976445335590666,4899.652051034393,4899.652051034393
0.30124999999999996,-0.0025893063037040857,18769641691.485126,11.634244111443495,4889.850398129385,4889.850398129385
0.3025,0.0251742409665361,18765928619.07613,11.301820552916341,4880.082764356751,4880.082764356751
0.30374999999999996,0.017239054985831156,18762216648.39561,10.978895284196874,4870.349102454739,4870.349102454739
0.30499999999999994,0.016717256004526816,18758505779.005817,10.66519691203706,4860.64936128946,4860.64936128946
0.30624999999999997,0.03519470214001308,18754796010.476345,10.360461797668528,4850.983486006034,4850.983486006034
0.30749999999999994,0.005569732313043953,18751087342.36302,10.064433835234938,4841.351418174995,4841.351418174995
0.30874999999999997,0.018896647087172806,18747379774.236507,9.776864236555202,4831.753095934086,4831.753095934086
0.30999999999999994,0.036023818312757715,18743673305.662743,9.497511322036607,4822.188454125578,4822.188454125578
0.31124999999999997,0.028964486327665476,18739967936.20238,9.226140317562159,4812.65742442926,4812.65742442926
0.3125,-0.0025893063037040857,18736263665.4243,8.962523157181439,4803.159935491216,4803.159935491216
0.31375,0.04090375921520519,18732560492.892525,8.706438291439127,4793.695913048525,4793.695913048525
0.315,0.009720406027959195,18728858418.173534,8.457670501180154,4784.265280050002,4784.265280050002
0.31625,0.010487040192177992,18725157440.835423,8.216010716674944,4774.867956773101,4774.867956773101
0.31749999999999995,0.047076469462182656,18721457560.442146,7.981255841912784,4765.503860937092,4765.503860937092
0.3187499999999999,0.016717256004526816,18717758776.561237,7.753208583915625,4756.172907812631,4756.172907812631
0.31999999999999995,0.016717256004526816,18714061088.75721,7.531677286928877,4746.875010327819,4746.875010327819
0.32125,0.006341459328444995,18710364496.59657,7.3164757713498485,4737.610079170873,4737.610079170873
0.32249999999999995,-0.0025418700326748523,18706668999.652134,7.107423177258452,4728.378022889495,4728.378022889495
0.32375,0.02452052258857046,18702974597.48846,6.904343812418696,4719.1787479870445,4719.1787479870445
0.32499999999999996,0.05533038062098863,18699281289.668293,6.707067004623196,4710.0121590156195,4710.0121590156195
0.32625,0.032086607817470664,18695589075.768475,6.515426958256637,4700.878158666121,4700.878158666121
0.32749999999999996,0.01937042775731277,18691897955.347904,6.329262614957613,4691.776647855408,4691.776647855408
0.32874999999999993,0.023049998186712235,18688207927.981224,6.148417518261766,4682.707525810622,4682.707525810622
0.32999999999999996,0.016717256004526816,18684518993.235172,5.972739682112454,4673.670690150778,4673.670690150778
0.33124999999999993,0.03104300985485929,18680831150.680176,5.802081463128443,4664.66603696568,4664.66603696568
0.33249999999999996,0.0027644152688831806,18677144399.87727,5.636299436521277,4655.693460892277,4655.693460892277
0.33374999999999994,0.016717256004526816,18673458740.407467,5.475254275558042,4646.752855188502,4646.752855188502
0.33499999999999996,-0.0025893063037040857,18669774171.831284,5.318810634468222,4637.8441118046985,4637.8441118046985
0.33625,0.048499557593008405,18666090693.71818,5.166837034696245,4628.967121452691,4628.967121452691
0.33749999999999997,-0.0025893063037040857,18662408305.642952,5.019205754404112,4620.12177367257,4620.12177367257
0.33875,0.01579224871948693,18658727007.17334,4.875792721131256,4611.307956897279,4611.307956897279
0.33999999999999997,0.006803075359758569,18655046797.87959,4.73647740752141,4602.525558515045,4602.525558515045
0.34124999999999994,0.017143658607650946,18651367677.325657,4.601142730028866,4593.774464929742,4593.774464929742
0.3424999999999999,0.025279502925008666,18647689645.095623,4.469674950518972,4585.054561619227,4585.054561619227
0.34374999999999994,0.014940578491501365,18644012700.747913,4.3419635806801935,4576.365733191735,4576.365733191735
0.345,0.009506942808331505,18640336843.860912,4.217901289167391,4567.7078634403715,4567.7078634403715
0.34624999999999995,0.03915077073568452,18636662074.00523,4.097383811398281,4559.080835395773,4559.080835395773
0.3475,0.014985832112025739,18632988390.74572,3.9803098619272674,4550.48453137698,4550.48453137698
0.34874999999999995,0.0018879210291240715,18629315793.6605,3.866581049323006,4541.918833040597,4541.918833040597
0.35,0.04631748912574199,18625644282.32246,3.7561017934781558,4533.383621428265,4533.383621428265
0.35125,-0.0025893063037040857,18621973856.296833,3.6487792452818284,4524.878777012519,4524.878777012519
