time (ns),perovskite_data,perovskite_sims,perovskite_x,perovskite_e,perovskite_h
0.0,0.004599290457247986,125297043436.45763,12585.527849170447,1738.1902579870866,1738.1902579870866
0.012499999999999997,0.005890671472947747,125078696587.6512,10658.934534012453,3118.4091515800756,3118.4091515800756
0.024999999999999994,0.004026312811402795,124860920156.00548,9027.264232532914,4283.867615730602,4283.867615730602
0.0375,0.005289683618167678,124643712155.91074,7645.370113113114,5266.0099906516225,5266.0099906516225
0.04999999999999999,0.0056746738139937455,124427070610.3911,6475.016423672642,6091.892630471872,6091.892630471872
0.062499999999999986,0.0053948152220830055,124210993551.0594,5483.820543222688,6784.738743977511,6784.738743977511
0.075,0.006820806291742009,123995479018.07272,4644.356984227402,7364.439495958071,7364.439495958071
0.0875,0.005738969175066255,123780525060.08757,3933.398554334481,7848.0015469729815,7848.0015469729815
0.09999999999999998,0.005292637729351945,123566129734.21597,3331.273681110954,8249.94315612478,8249.94315612478
0.11249999999999998,0.0042977104595692565,123352291105.98131,2821.322117544778,8582.642176035886,8582.642176035886
0.12499999999999997,0.006014570371446475,123139007249.27481,2389.4339681790416,8856.639928925417,8856.639928925417
0.13749999999999998,0.0034781036721092083,122926276246.3121,2023.6592811516232,9080.90522588812,9080.90522588812
0.15,0.0030843282107680756,122714096187.59003,1713.8774039075051,9263.062800972828,9263.062800972828
0.16249999999999998,0.004766892824151017,122502465171.8438,1451.5169539573526,9409.590269783706,9409.590269783706
0.175,0.004916336095832669,122291381306.00438,1229.3186565282103,9525.987456640656,9525.987456640656
0.18749999999999997,0.002686503465345758,122080842705.15608,1041.1344870400499,9616.92161292414,9616.92161292414
0.19999999999999996,0.004088885826667472,121870847492.49461,881.7575608633684,9686.351705320909,9686.351705320909
0.21249999999999997,0.006242558246384068,121661393799.28488,746.7780635623192,9737.634608435357,9737.634608435357
0.22499999999999995,0.005660772114302564,121452479764.81981,632.461235344373,9773.615705725662,9773.615705725662
0.23749999999999993,0.005211052129288557,121244103536.37871,535.6440336573297,9796.706094306632,9796.706094306632
0.24999999999999994,0.005447241699710779,121036263269.18611,453.64761468182405,9808.948307174334,9808.948307174334
0.26249999999999996,0.005381869264245512,120828957126.37123,384.20321216191076,9812.072212484924,9812.072212484924
0.27499999999999997,0.004354186114565433,120622183278.92708,325.3893627084566,9807.54252352323,9807.54252352323
0.2875,0.0035379825714391025,120415939905.67014,275.5787406566407,9796.599153683126,9796.599153683126
0.3,0.004030797825496069,120210225193.20032,233.39313144647656,9780.291476271039,9780.291476271039
0.31249999999999994,0.00686570193504721,120005037335.86101,197.66529768079062,9759.507397037662,9759.507397037662
0.32499999999999996,0.0036925031563572034,119800374535.69943,167.4066827292034,9734.998015736493,9734.998015736493
0.33749999999999997,0.003681343849506087,119596235002.42725,141.78005826624002,9707.398539428203,9707.398539428203
0.35,0.005106441839111373,119392616953.38129,120.07635892585414,9677.246012538517,9677.246012538517
0.3625,0.004852388277252775,119189518613.48479,101.69506310834811,9644.994344837662,9644.994344837662
0.37499999999999994,0.0026580495442760513,118986938215.20851,86.12757709447959,9611.027046728397,9611.027046728397
0.38749999999999996,0.005468233573578161,118784873998.53232,72.94316272032076,9575.668019884153,9575.668019884153
0.3999999999999999,0.007655492248759797,118583324210.90692,61.77701924444624,9539.19069893073,9539.19069893073
0.4124999999999999,0.01126211446242448,171594155223.7255,52.32018964356607,9501.82579525121,9501.82579525121
0.42499999999999993,0.03235485496115692,627789357773.0405,44.3110120529943,9463.767856011576,9463.767856011576
0.4374999999999999,0.10182758804265606,2909302209283.349,37.527879821094224,9425.18081919704,9425.18081919704
0.4499999999999999,0.2606916234613415,9460690840003.846,31.78310985499874,9386.202717988825,9386.202717988825
0.4624999999999999,0.5322375202704108,20059624016667.895,26.917749600314725,9346.94966448553,9346.94966448553
0.47499999999999987,0.8712776461363884,29130755107412.79,22.79717896866805,9307.519222970064,9307.519222970064
0.4874999999999999,1.0,31930631684397.773,19.307385522428824,9267.9932661181,9267.9932661181
0.4999999999999999,0.9155399407790036,29804428634729.438,16.351809854369627,9228.440393288281,9228.440393288281
0.5125,0.8068329286780282,26188758165341.33,13.848673876784101,9188.917977945373,9188.917977945373
0.5249999999999999,0.7041344697509464,22768049419250.414,11.728718096258456,9149.47390101825,9149.47390101825
0.5374999999999999,0.6340715541335726,19852946250081.918,9.93328526654893,9110.148018307369,9110.148018307369
0.5499999999999999,0.5470120827486896,17407155149204.38,8.412697395985205,9070.973402694204,9070.973402694204
0.5624999999999999,0.4719219441287424,15350241629455.908,7.124881202672307,9031.97739566708,9031.97739566708
0.575,0.39601554696585656,13616544317962.639,6.034203985087977,8993.182497392918,8993.182497392918
0.5874999999999999,0.35341856697109053,12152230604288.555,5.110487697674852,8954.60712008749,8954.60712008749
0.6,0.3167507487803016,10912988556733.924,4.328173951796764,8916.266225644677,8916.266225644677
0.6124999999999998,0.3159285468637677,9862208554796.068,3.6656168383958962,8878.171865273436,8878.171865273436
0.6249999999999999,0.270163894088512,8969543082756.361,3.1044840053975884,8840.333636171154,8840.333636171154
0.6374999999999998,0.2515388312702056,8209759734622.235,2.629249418219893,8802.759067958465,8802.759067958465
0.6499999999999999,0.23134687312544452,7561822640760.87,2.226763768533029,8765.45394964998,8765.45394964998
0.6624999999999999,0.2292749116720765,7008152775602.849,1.8858906448702397,8728.422606283542,8728.422606283542
0.6749999999999999,0.21167694973531712,6534029134571.471,1.5971983982621256,8691.668132931909,8691.668132931909
0.6874999999999999,0.20524677949749726,6127101490562.129,1.352699177097104,8655.19259263645,8655.19259263645
