422.13593,3391
422.27609,3378
422.41626,3381
422.55643,3386
422.69659,3381
422.83676,3384
422.97693,3380
423.1171,3388
423.25726,3385
423.39743,3384
423.5376,3379
423.67776,3384
423.81793,3379
423.95813,3386
424.0983,3371
424.23846,3377
424.37863,3388
424.5188,3383
424.659,3385
424.79916,3380
424.93933,3378
425.07953,3379
425.2197,3376
425.35989,3384
425.50006,3384
425.64026,3382
425.78043,3385
425.92062,3382
426.06079,3387
426.20099,3382
426.34116,3390
426.48135,3391
426.62155,3389
426.76172,3375
426.90192,3381
427.04211,3385
427.18231,3397
427.32248,3381
427.46268,3384
427.60287,3388
427.74307,3378
427.88327,3374
428.02347,3391
428.16367,3383
428.30386,3385
428.44406,3383
428.58426,3375
428.72446,3386
428.86465,3388
429.00485,3395
429.14505,3381
429.28525,3394
429.42545,3390
429.56567,3382
429.70587,3391
429.84607,3394
429.98627,3374
430.1265,3384
430.26669,3377
430.40689,3382
430.54712,3375
430.68732,3386
430.82751,3387
430.96774,3380
431.10794,3387
431.24817,3369
431.38837,3381
431.52859,3387
431.66882,3395
431.80902,3380
431.94925,3390
432.08945,3383
432.22968,3392
432.3699,3387
432.51013,3389
432.65033,3384
432.79056,3378
432.93079,3379
433.07101,3396
433.21124,3396
433.35144,3385
433.49167,3379
433.6319,3382
433.77213,3383
433.91235,3382
434.05258,3388
434.19281,3384
434.33304,3391
434.47327,3377
434.61349,3385
434.75375,3385
434.89398,3382
435.03421,3387
435.17444,3387
435.31467,3386
435.45493,3383
435.59515,3384
435.73538,3375
435.87561,3394
436.01587,3386
436.1561,3384
436.29636,3381
436.43658,3389
436.57681,3381
436.71707,3384
436.8573,3381
436.99756,3390
437.13782,3380
437.27805,3391
437.4183,3397
437.55853,3383
437.69879,3397
437.83905,3391
437.97928,3394
438.11954,3383
438.2598,3391
438.40005,3381
438.54028,3380
438.68054,3387
438.8208,3382
438.96106,3385
439.10132,3388
439.24158,3379
439.38184,3396
439.52209,3399
439.66235,3381
439.80261,3393
439.94287,3399
440.08313,3381
440.22339,3388
440.36365,3383
440.50391,3380
440.64417,3389
440.78445,3392
440.92471,3393
441.06497,3382
441.20523,3379
441.34552,3381
441.48578,3390
441.62604,3384
441.76633,3387
441.90659,3390
442.04684,3386
442.18713,3381
442.32739,3388
442.46768,3383
442.60794,3395
442.74823,3379
442.88852,3391
443.02878,3396
443.16907,3392
443.30933,3382
443.44962,3389
443.5899,3392
443.73016,3386
443.87045,3389
444.01074,3381
444.15103,3378
444.29132,3381
444.43158,3385
444.57187,3385
444.71216,3393
444.85245,3380
444.99274,3378
445.13303,3392
445.27332,3394
445.4136,3387
445.55389,3385
445.69418,3389
445.83447,3391
445.97476,3379
446.11505,3387
446.25537,3386
446.39566,3393
446.53595,3391
446.67624,3383
446.81653,3391
446.95685,3388
447.09714,3388
447.23743,3391
447.37775,3376
447.51804,3389
447.65833,3392
447.79865,3386
447.93893,3382
448.07925,3384
448.21954,3389
448.35986,3390
448.50015,3381
448.64047,3390
448.78079,3387
448.92108,3387
449.0614,3390
449.20169,3391
449.34201,3398
449.48233,3400
449.62265,3378
449.76294,3386
449.90326,3392
450.04358,3396
450.1839,3387
450.32422,3389
450.46454,3385
450.60486,3386
450.74515,3387
450.88547,3384
451.02579,3385
451.16611,3401
451.30643,3386
451.44675,3391
451.5871,3399
451.72742,3391
451.86774,3394
452.00806,3389
452.14838,3379
452.2887,3389
452.42905,3395
452.56937,3392
452.70969,3394
452.85001,3383
452.99036,3397
453.13068,3395
453.271,3379
453.41135,3393
453.55167,3395
453.69202,3382
453.83234,3391
453.97269,3389
454.11301,3387
454.25336,3390
454.39368,3390
454.53403,3387
454.67438,3398
454.8147,3403
454.95505,3398
455.0954,3385
455.23572,3390
455.37607,3383
455.51642,3389
455.65674,3385
455.79709,3386
455.93744,3376
456.07779,3379
456.21814,3389
456.35849,3396
456.49884,3386
456.63919,3385
456.77954,3393
456.91989,3388
457.06024,3388
457.20059,3394
457.34094,3384
457.48129,3383
457.62164,3392
457.76199,3383
457.90234,3386
458.04269,3378
458.18307,3383
458.32343,3390
458.46378,3387
458.60413,3388
458.74451,3392
458.88486,3393
459.02521,3395
459.16559,3388
459.30594,3397
459.44632,3387
459.58667,3387
459.72705,3392
459.8674,3390
460.00778,3392
460.14813,3397
460.28851,3392
460.42886,3385
460.56924,3396
460.70963,3393
460.84998,3385
460.99036,3389
461.13074,3394
461.27109,3386
461.41147,3403
461.55185,3395
461.69223,3395
461.83261,3393
461.97299,3392
462.11334,3375
462.25372,3382
462.3941,3396
462.53448,3395
462.67487,3392
462.81525,3387
462.95563,3390
463.09601,3397
463.23639,3393
463.37677,3390
463.51718,3399
463.65756,3395
463.79794,3391
463.93832,3395
464.0787,3383
464.21909,3391
464.3595,3390
464.49988,3392
464.64026,3392
464.78067,3395
464.92105,3389
465.06143,3393
465.20184,3391
465.34222,3391
465.48264,3390
465.62302,3393
465.76343,3384
465.90381,3389
466.04422,3388
466.1846,3389
466.32501,3388
466.46542,3382
466.6058,3388
466.74622,3395
466.88663,3388
467.02701,3392
467.16742,3393
467.30783,3396
467.44821,3395
467.58862,3392
467.72903,3390
467.86945,3396
468.00986,3389
468.15027,3388
468.29068,3389
468.43109,3397
468.5715,3385
468.71191,3396
468.85233,3391
468.99274,3391
469.13315,3386
469.27356,3380
469.41397,3400
469.55438,3388
469.69479,3384
469.83521,3397
469.97565,3397
470.11606,3396
470.25647,3386
470.39688,3392
470.53732,3394
470.67773,3390
470.81815,3392
470.95859,3395
471.099,3390
471.23941,3397
471.37985,3392
471.52026,3392
471.66071,3394
471.80112,3397
471.94156,3389
472.08197,3392
472.22241,3379
472.36285,3396
472.50327,3389
472.64371,3383
472.78412,3396
472.92456,3387
473.065,3404
473.20544,3387
473.34586,3389
473.4863,3394
473.62674,3397
473.76718,3388
473.90762,3383
474.04807,3384
474.18848,3391
474.32892,3404
474.46936,3390
474.6098,3389
474.75024,3386
474.89069,3385
475.03113,3389
475.17157,3389
475.31201,3391
475.45248,3401
475.59293,3384
475.73337,3387
475.87381,3400
476.01425,3394
476.15469,3392
476.29517,3395
476.43561,3391
476.57605,3396
476.71652,3392
476.85696,3395
476.99741,3394
477.13788,3402
477.27832,3395
477.41879,3394
477.55923,3386
477.69968,3396
477.84015,3391
477.98062,3395
478.12106,3400
478.26154,3390
478.40198,3401
478.54245,3395
478.68289,3398
478.82336,3400
478.96384,3387
479.10431,3387
479.24475,3397
479.38522,3382
479.5257,3390
479.66617,3390
479.80661,3393
479.94708,3387
