398.75888,2984
398.89899,2981
399.03909,2981
399.1792,2986
399.31931,2982
399.45941,2989
399.59952,2996
399.73962,2984
399.87973,2995
400.01984,2987
400.15994,2973
400.30005,2989
400.44019,2976
400.58029,2982
400.7204,2974
400.8605,2988
401.00064,2979
401.14075,2992
401.28085,2982
401.42099,2990
401.5611,2978
401.7012,2988
401.84134,2987
401.98145,2994
402.12158,2983
402.26169,2982
402.40182,2987
402.54196,2981
402.68207,2999
402.8222,2988
402.96231,2980
403.10245,2986
403.24258,2980
403.38272,2986
403.52283,2988
403.66296,2982
403.8031,2987
403.94324,2986
404.08337,2985
404.22351,2992
404.36362,2978
404.50375,2995
404.64389,2975
404.78403,2989
404.92416,2983
405.0643,2983
405.20444,2984
405.3446,2979
405.48474,2991
405.62488,2981
405.76501,2985
405.90515,2986
406.04529,2983
406.18546,2985
406.32559,2979
406.46573,2990
406.6059,2994
406.74603,2993
406.88617,2992
407.02634,2988
407.16647,2975
407.30661,2986
407.44678,2991
407.58691,2990
407.72708,2985
407.86725,2985
408.00739,2980
408.14755,2995
408.28769,2992
408.42786,2999
408.56802,2991
408.70816,2994
408.84833,2984
408.98849,2988
409.12866,2985
409.2688,2992
409.40897,2986
409.54913,2990
409.6893,2992
409.82947,2982
409.96964,2987
410.1098,2994
410.24997,2998
410.39014,2980
410.5303,2995
410.67047,2985
410.81064,2982
410.95081,2987
411.09097,2985
411.23114,2978
411.37131,3003
411.51151,2987
411.65167,2987
411.79184,2982
411.93201,2981
412.0722,2988
412.21237,2982
412.35254,2978
412.49274,3001
412.6329,2987
412.7731,2991
412.91327,2987
413.05344,2992
413.19363,2977
413.33383,2992
413.474,2992
413.6142,2988
413.75436,2993
413.89456,2993
414.03476,2988
414.17493,2987
414.31512,2998
414.45532,3003
414.59549,2989
414.73569,2986
414.87589,2989
415.01608,2988
415.15628,2981
415.29648,2984
415.43665,2989
415.57684,2991
415.71704,2984
415.85724,2999
415.99744,2998
416.13763,2987
416.27783,2989
416.41803,2985
416.55826,2995
416.69846,2990
416.83865,2990
416.97885,2992
417.11905,2993
417.25925,2975
417.39948,2994
417.53967,2984
417.67987,2989
417.8201,2984
417.9603,2990
418.10049,2992
418.24072,2989
418.38092,2996
418.52115,2993
418.66135,2989
418.80157,2992
418.94177,2989
419.082,2980
419.2222,2999
419.36243,2984
419.50266,2988
419.64285,2990
419.78308,2982
419.92331,2989
420.06351,2986
420.20374,2990
420.34396,2992
420.48419,2983
420.62439,2992
420.76462,2993
420.90485,2988
421.04507,2982
421.1853,2987
421.32553,2994
421.46576,2992
421.60599,2991
421.74622,2988
421.88644,3002
422.02667,2990
422.1669,2990
422.30713,2989
422.44736,2981
422.58762,2989
422.72784,2989
422.86807,2985
423.0083,2985
423.14853,2987
423.28879,2990
423.42902,2987
423.56924,2991
423.7095,2988
423.84973,2987
423.98999,2990
424.13022,2989
424.27045,2993
424.41071,2989
424.55093,2984
424.69119,2988
424.83145,2988
424.97168,2985
425.11194,2989
425.25217,2989
425.39243,2988
425.53268,2990
425.67291,2989
